Season,Date,Team,Opp,Result,Name,Distance,Good,Block,Playoffs
2014,9/7/2014,CAR,TB,W 20-14,Graham Gano,28,1,0,0
2014,9/7/2014,BUF,CHI,W 23-20,Dan Carpenter,50,1,0,0
2014,9/7/2014,BUF,CHI,W 23-20,Dan Carpenter,33,1,0,0
2014,9/7/2014,BUF,CHI,W 23-20,Dan Carpenter,27,1,0,0
2014,9/7/2014,BAL,CIN,L 16-23,Justin Tucker,55,0,0,0
2014,9/7/2014,BAL,CIN,L 16-23,Justin Tucker,38,1,0,0
2014,9/7/2014,ATL,NO,W 37-34,Matt Bryant,52,1,0,0
2014,9/7/2014,ATL,NO,W 37-34,Matt Bryant,51,1,0,0
2014,9/7/2014,ATL,NO,W 37-34,Matt Bryant,40,1,0,0
2014,9/4/2014,SEA,GB,W 36-16,Steven Hauschka,35,1,0,0
2014,9/4/2014,SEA,GB,W 36-16,Steven Hauschka,20,1,0,0
2014,9/4/2014,GB,SEA,L 16-36,Mason Crosby,23,1,0,0
2014,2/1/2015,SEA,NE,L 24-28,Steven Hauschka,27,1,0,1
2014,1/18/2015,GB,SEA,L 22-28,Mason Crosby,18,1,0,1
2014,1/18/2015,GB,SEA,L 22-28,Mason Crosby,40,1,0,1
2014,1/18/2015,GB,SEA,L 22-28,Mason Crosby,48,1,0,1
2014,1/18/2015,GB,SEA,L 22-28,Mason Crosby,19,1,0,1
2014,1/18/2015,IND,NE,L 7-45,Adam Vinatieri,51,0,0,1
2014,1/18/2015,GB,SEA,L 22-28,Mason Crosby,48,1,0,1
2014,1/11/2015,IND,DEN,W 24-13,Adam Vinatieri,30,1,0,1
2014,1/11/2015,DEN,IND,L 13-24,Connor Barth,45,1,0,1
2014,1/11/2015,GB,DAL,W 26-21,Mason Crosby,30,1,0,1
2014,1/11/2015,IND,DEN,W 24-13,Adam Vinatieri,44,0,0,1
2014,1/11/2015,DAL,GB,L 21-26,Dan Bailey,50,0,1,1
2014,1/11/2015,GB,DAL,W 26-21,Mason Crosby,40,1,0,1
2014,1/11/2015,DEN,IND,L 13-24,Connor Barth,41,1,0,1
2014,1/10/2015,SEA,CAR,W 31-17,Steven Hauschka,37,1,0,1
2014,1/10/2015,CAR,SEA,L 17-31,Graham Gano,35,1,0,1
2014,1/10/2015,BAL,NE,L 31-35,Justin Tucker,25,1,0,1
2014,1/4/2015,IND,CIN,W 26-10,Adam Vinatieri,53,1,0,1
2014,1/4/2015,DAL,DET,W 24-20,Dan Bailey,51,1,0,1
2014,1/4/2015,IND,CIN,W 26-10,Adam Vinatieri,38,1,0,1
2014,1/4/2015,DET,DAL,L 20-24,Matt Prater,37,1,0,1
2014,1/4/2015,IND,CIN,W 26-10,Adam Vinatieri,22,1,0,1
2014,1/4/2015,DAL,DET,W 24-20,Dan Bailey,41,0,0,1
2014,1/4/2015,CIN,IND,L 10-26,Mike Nugent,57,1,0,1
2014,1/4/2015,DET,DAL,L 20-24,Matt Prater,39,1,0,1
2014,1/4/2015,IND,CIN,W 26-10,Adam Vinatieri,29,1,0,1
2014,1/3/2015,BAL,PIT,W 30-17,Justin Tucker,28,1,0,1
2014,1/3/2015,ARI,CAR,L 16-27,Graham Gano,43,0,0,1
2014,1/3/2015,PIT,BAL,L 17-30,Shaun Suisham,45,1,0,1
2014,1/3/2015,BAL,PIT,W 30-17,Justin Tucker,52,1,0,1
2014,1/3/2015,PIT,BAL,L 17-30,Shaun Suisham,47,1,0,1
2014,1/3/2015,ARI,CAR,L 16-27,Graham Gano,47,1,0,1
2014,1/3/2015,BAL,PIT,W 30-17,Justin Tucker,45,1,0,1
2014,1/3/2015,ARI,CAR,L 16-27,Graham Gano,39,1,0,1
2014,1/3/2015,PIT,BAL,L 17-30,Shaun Suisham,22,1,0,1
2015,1/3/2016,WAS,DAL,W 34-23,Dustin Hopkins,33,1,0,0
2015,1/3/2016,WAS,DAL,W 34-23,Dustin Hopkins,27,1,0,0
2015,1/3/2016,TEN,IND,L 24-30,Ryan Succop,49,1,0,0
2015,1/3/2016,TB,CAR,L 10-38,Connor Barth,39,1,0,0
2015,1/3/2016,STL,SF,L 16-19,Greg Zuerlein,52,0,0,0
2015,1/3/2016,STL,SF,L 16-19,Greg Zuerlein,48,0,1,0
2015,1/3/2016,STL,SF,L 16-19,Greg Zuerlein,44,1,0,0
2015,1/3/2016,STL,SF,L 16-19,Greg Zuerlein,33,1,0,0
2015,1/3/2016,STL,SF,L 16-19,Greg Zuerlein,32,1,0,0
2015,1/3/2016,SF,STL,W 19-16,Phil Dawson,38,1,0,0
2015,1/3/2016,SF,STL,W 19-16,Phil Dawson,28,1,0,0
2015,1/3/2016,SF,STL,W 19-16,Phil Dawson,26,1,0,0
2015,1/3/2016,SF,STL,W 19-16,Phil Dawson,23,1,0,0
2015,1/3/2016,SEA,ARI,W 36-6,Steven Hauschka,52,1,0,0
2015,1/3/2016,SEA,ARI,W 36-6,Steven Hauschka,40,0,0,0
2015,1/3/2016,SEA,ARI,W 36-6,Steven Hauschka,33,1,0,0
2015,1/3/2016,SD,DEN,L 20-27,Josh Lambo,50,1,0,0
2015,1/3/2016,SD,DEN,L 20-27,Josh Lambo,42,1,0,0
2015,1/3/2016,PIT,CLE,W 28-12,Chris Boswell,48,0,0,0
2015,1/3/2016,PIT,CLE,W 28-12,Chris Boswell,39,1,0,0
2015,1/3/2016,PIT,CLE,W 28-12,Chris Boswell,21,1,0,0
2015,1/3/2016,OAK,KC,L 17-23,Sebastian Janikowski,29,1,0,0
2015,1/3/2016,NYJ,BUF,L 17-22,Randy Bullock,40,0,0,0
2015,1/3/2016,NYJ,BUF,L 17-22,Randy Bullock,39,1,0,0
2015,1/3/2016,NYG,PHI,L 30-35,Josh Brown,48,1,0,0
2015,1/3/2016,NYG,PHI,L 30-35,Josh Brown,30,1,0,0
2015,1/3/2016,NYG,PHI,L 30-35,Josh Brown,22,1,0,0
2015,1/3/2016,NE,MIA,L 10-20,Stephen Gostkowski,46,0,0,0
2015,1/3/2016,NE,MIA,L 10-20,Stephen Gostkowski,34,1,0,0
2015,1/3/2016,NO,ATL,W 20-17,Kai Forbath,41,1,0,0
2015,1/3/2016,NO,ATL,W 20-17,Kai Forbath,30,1,0,0
2015,1/3/2016,MIN,GB,W 20-13,Blair Walsh,39,1,0,0
2015,1/3/2016,MIN,GB,W 20-13,Blair Walsh,32,1,0,0
2015,1/3/2016,MIA,NE,W 20-10,Andrew Franks,46,0,0,0
2015,1/3/2016,MIA,NE,W 20-10,Andrew Franks,38,1,0,0
2015,1/3/2016,MIA,NE,W 20-10,Andrew Franks,19,1,0,0
2015,1/3/2016,JAX,HOU,L 6-30,Jason Myers,43,1,0,0
2015,1/3/2016,JAX,HOU,L 6-30,Jason Myers,34,1,0,0
2015,1/3/2016,IND,TEN,W 30-24,Adam Vinatieri,52,1,0,0
2015,1/3/2016,IND,TEN,W 30-24,Adam Vinatieri,49,1,0,0
2015,1/3/2016,IND,TEN,W 30-24,Adam Vinatieri,35,1,0,0
2015,1/3/2016,HOU,JAX,W 30-6,Nick Novak,51,1,0,0
2015,1/3/2016,HOU,JAX,W 30-6,Nick Novak,50,0,0,0
2015,1/3/2016,HOU,JAX,W 30-6,Nick Novak,29,1,0,0
2015,1/3/2016,GB,MIN,L 13-20,Mason Crosby,43,1,0,0
2015,1/3/2016,GB,MIN,L 13-20,Mason Crosby,28,1,0,0
2015,1/3/2016,DET,CHI,W 24-20,Matt Prater,59,1,0,0
2015,1/3/2016,DET,CHI,W 24-20,Matt Prater,54,0,0,0
2015,1/3/2016,DEN,SD,W 27-20,Brandon McManus,48,1,0,0
2015,1/3/2016,DEN,SD,W 27-20,Brandon McManus,35,1,0,0
2015,1/3/2016,CLE,PIT,L 12-28,Travis Coons,39,1,0,0
2015,1/3/2016,CLE,PIT,L 12-28,Travis Coons,33,1,0,0
2015,1/3/2016,CLE,PIT,L 12-28,Travis Coons,29,1,0,0
2015,1/3/2016,CIN,BAL,W 24-16,Mike Nugent,52,1,0,0
2015,1/3/2016,CHI,DET,L 20-24,Robbie Gould,49,1,0,0
2015,1/3/2016,CHI,DET,L 20-24,Robbie Gould,34,1,0,0
2015,1/3/2016,CAR,TB,W 38-10,Graham Gano,49,1,0,0
2015,1/3/2016,BUF,NYJ,W 22-17,Dan Carpenter,42,1,0,0
2015,1/3/2016,BUF,NYJ,W 22-17,Dan Carpenter,37,1,0,0
2015,1/3/2016,BUF,NYJ,W 22-17,Dan Carpenter,20,1,0,0
2015,1/3/2016,BAL,CIN,L 16-24,Justin Tucker,50,1,0,0
2015,1/3/2016,BAL,CIN,L 16-24,Justin Tucker,49,1,0,0
2015,1/3/2016,BAL,CIN,L 16-24,Justin Tucker,28,1,0,0
2015,1/3/2016,ATL,NO,L 17-20,Shayne Graham,51,1,0,0
2015,1/3/2016,ATL,NO,L 17-20,Shayne Graham,45,0,1,0
2015,1/3/2016,ARI,SEA,L 6-36,Chandler Catanzaro,51,0,0,0
2015,12/28/2015,DEN,CIN,W 20-17,Brandon McManus,45,0,0,0
2015,12/28/2015,DEN,CIN,W 20-17,Brandon McManus,37,1,0,0
2015,12/28/2015,DEN,CIN,W 20-17,Brandon McManus,23,1,0,0
2015,12/28/2015,CIN,DEN,L 17-20,Mike Nugent,52,1,0,0
2015,12/28/2015,CIN,DEN,L 17-20,Mike Nugent,45,0,0,0
2015,12/27/2015,TB,CHI,L 21-26,Connor Barth,52,0,0,0
2015,12/27/2015,STL,SEA,W 23-17,Greg Zuerlein,42,1,0,0
2015,12/27/2015,SF,DET,L 17-32,Phil Dawson,45,0,0,0
2015,12/27/2015,SF,DET,L 17-32,Phil Dawson,40,1,0,0
2015,12/27/2015,SEA,STL,L 17-23,Steven Hauschka,26,1,0,0
2015,12/27/2015,PIT,BAL,L 17-20,Chris Boswell,34,1,0,0
2015,12/27/2015,NYJ,NE,W 26-20,Randy Bullock,49,1,0,0
2015,12/27/2015,NYJ,NE,W 26-20,Randy Bullock,30,1,0,0
2015,12/27/2015,NYG,MIN,L 17-49,Josh Brown,27,1,0,0
2015,12/27/2015,NE,NYJ,L 20-26,Stephen Gostkowski,44,1,0,0
2015,12/27/2015,NE,NYJ,L 20-26,Stephen Gostkowski,35,1,0,0
2015,12/27/2015,NO,JAX,W 38-27,Kai Forbath,52,0,0,0
2015,12/27/2015,NO,JAX,W 38-27,Kai Forbath,37,1,0,0
2015,12/27/2015,NO,JAX,W 38-27,Kai Forbath,28,0,1,0
2015,12/27/2015,MIN,NYG,W 49-17,Blair Walsh,53,1,0,0
2015,12/27/2015,MIN,NYG,W 49-17,Blair Walsh,52,1,0,0
2015,12/27/2015,MIN,NYG,W 49-17,Blair Walsh,32,1,0,0
2015,12/27/2015,MIN,NYG,W 49-17,Blair Walsh,27,1,0,0
2015,12/27/2015,MIN,NYG,W 49-17,Blair Walsh,22,1,0,0
2015,12/27/2015,MIA,IND,L 12-18,Andrew Franks,33,1,0,0
2015,12/27/2015,MIA,IND,L 12-18,Andrew Franks,20,1,0,0
2015,12/27/2015,KC,CLE,W 17-13,Cairo Santos,40,1,0,0
2015,12/27/2015,IND,MIA,W 18-12,Adam Vinatieri,38,1,0,0
2015,12/27/2015,HOU,TEN,W 34-6,Nick Novak,36,1,0,0
2015,12/27/2015,HOU,TEN,W 34-6,Nick Novak,22,1,0,0
2015,12/27/2015,DET,SF,W 32-17,Matt Prater,38,1,0,0
2015,12/27/2015,DET,SF,W 32-17,Matt Prater,37,1,0,0
2015,12/27/2015,DET,SF,W 32-17,Matt Prater,36,1,0,0
2015,12/27/2015,DET,SF,W 32-17,Matt Prater,34,1,0,0
2015,12/27/2015,DAL,BUF,L 6-16,Dan Bailey,50,0,0,0
2015,12/27/2015,DAL,BUF,L 6-16,Dan Bailey,46,1,0,0
2015,12/27/2015,DAL,BUF,L 6-16,Dan Bailey,22,1,0,0
2015,12/27/2015,CLE,KC,L 13-17,Travis Coons,51,0,1,0
2015,12/27/2015,CLE,KC,L 13-17,Travis Coons,45,1,0,0
2015,12/27/2015,CLE,KC,L 13-17,Travis Coons,36,1,0,0
2015,12/27/2015,CHI,TB,W 26-21,Robbie Gould,50,1,0,0
2015,12/27/2015,CHI,TB,W 26-21,Robbie Gould,39,1,0,0
2015,12/27/2015,CHI,TB,W 26-21,Robbie Gould,27,1,0,0
2015,12/27/2015,CHI,TB,W 26-21,Robbie Gould,26,1,0,0
2015,12/27/2015,CAR,ATL,L 13-20,Graham Gano,47,1,0,0
2015,12/27/2015,CAR,ATL,L 13-20,Graham Gano,33,1,0,0
2015,12/27/2015,BUF,DAL,W 16-6,Dan Carpenter,32,1,0,0
2015,12/27/2015,BAL,PIT,W 20-17,Justin Tucker,50,1,0,0
2015,12/27/2015,BAL,PIT,W 20-17,Justin Tucker,37,1,0,0
2015,12/27/2015,ATL,CAR,W 20-13,Shayne Graham,54,1,0,0
2015,12/27/2015,ATL,CAR,W 20-13,Shayne Graham,43,0,0,0
2015,12/27/2015,ATL,CAR,W 20-13,Shayne Graham,37,1,0,0
2015,12/27/2015,ARI,GB,W 38-8,Chandler Catanzaro,19,1,0,0
2015,12/26/2015,WAS,PHI,W 38-24,Dustin Hopkins,28,1,0,0
2015,12/26/2015,PHI,WAS,L 24-38,Caleb Sturgis,34,1,0,0
2015,12/24/2015,SD,OAK,L 20-23,Josh Lambo,48,0,0,0
2015,12/24/2015,SD,OAK,L 20-23,Josh Lambo,47,1,0,0
2015,12/24/2015,SD,OAK,L 20-23,Josh Lambo,45,1,0,0
2015,12/24/2015,OAK,SD,W 23-20,Sebastian Janikowski,50,1,0,0
2015,12/24/2015,OAK,SD,W 23-20,Sebastian Janikowski,31,1,0,0
2015,12/21/2015,NO,DET,L 27-35,Kai Forbath,45,1,0,0
2015,12/21/2015,NO,DET,L 27-35,Kai Forbath,22,1,0,0
2015,12/21/2015,DET,NO,W 35-27,Matt Prater,38,0,0,0
2015,12/20/2015,TEN,NE,L 16-33,Ryan Succop,49,1,0,0
2015,12/20/2015,SF,CIN,L 14-24,Phil Dawson,41,0,1,0
2015,12/20/2015,SEA,CLE,W 30-13,Steven Hauschka,49,1,0,0
2015,12/20/2015,SEA,CLE,W 30-13,Steven Hauschka,30,1,0,0
2015,12/20/2015,SEA,CLE,W 30-13,Steven Hauschka,27,1,0,0
2015,12/20/2015,SD,MIA,W 30-14,Josh Lambo,48,0,0,0
2015,12/20/2015,SD,MIA,W 30-14,Josh Lambo,28,1,0,0
2015,12/20/2015,PIT,DEN,W 34-27,Chris Boswell,41,1,0,0
2015,12/20/2015,PIT,DEN,W 34-27,Chris Boswell,24,1,0,0
2015,12/20/2015,PHI,ARI,L 17-40,Caleb Sturgis,36,1,0,0
2015,12/20/2015,OAK,GB,L 20-30,Sebastian Janikowski,30,1,0,0
2015,12/20/2015,OAK,GB,L 20-30,Sebastian Janikowski,23,1,0,0
2015,12/20/2015,NE,TEN,W 33-16,Stephen Gostkowski,48,0,0,0
2015,12/20/2015,NE,TEN,W 33-16,Stephen Gostkowski,43,1,0,0
2015,12/20/2015,NE,TEN,W 33-16,Stephen Gostkowski,42,1,0,0
2015,12/20/2015,NE,TEN,W 33-16,Stephen Gostkowski,38,1,0,0
2015,12/20/2015,NE,TEN,W 33-16,Stephen Gostkowski,32,1,0,0
2015,12/20/2015,MIN,CHI,W 38-17,Blair Walsh,53,1,0,0
2015,12/20/2015,KC,BAL,W 34-14,Cairo Santos,53,1,0,0
2015,12/20/2015,KC,BAL,W 34-14,Cairo Santos,32,1,0,0
2015,12/20/2015,JAX,ATL,L 17-23,Jason Myers,42,1,0,0
2015,12/20/2015,IND,HOU,L 10-16,Adam Vinatieri,29,1,0,0
2015,12/20/2015,HOU,IND,W 16-10,Nick Novak,56,0,0,0
2015,12/20/2015,HOU,IND,W 16-10,Nick Novak,46,1,0,0
2015,12/20/2015,HOU,IND,W 16-10,Nick Novak,32,1,0,0
2015,12/20/2015,HOU,IND,W 16-10,Nick Novak,22,1,0,0
2015,12/20/2015,GB,OAK,W 30-20,Mason Crosby,49,0,1,0
2015,12/20/2015,GB,OAK,W 30-20,Mason Crosby,33,1,0,0
2015,12/20/2015,GB,OAK,W 30-20,Mason Crosby,24,1,0,0
2015,12/20/2015,GB,OAK,W 30-20,Mason Crosby,21,1,0,0
2015,12/20/2015,CLE,SEA,L 13-30,Travis Coons,37,1,0,0
2015,12/20/2015,CLE,SEA,L 13-30,Travis Coons,34,1,0,0
2015,12/20/2015,CIN,SF,W 24-14,Mike Nugent,22,1,0,0
2015,12/20/2015,CHI,MIN,L 17-38,Robbie Gould,51,1,0,0
2015,12/20/2015,CAR,NYG,W 38-35,Graham Gano,43,1,0,0
2015,12/20/2015,CAR,NYG,W 38-35,Graham Gano,34,0,1,0
2015,12/20/2015,BUF,WAS,L 25-35,Dan Carpenter,32,1,0,0
2015,12/20/2015,ATL,JAX,W 23-17,Shayne Graham,46,1,0,0
2015,12/20/2015,ATL,JAX,W 23-17,Shayne Graham,34,1,0,0
2015,12/20/2015,ATL,JAX,W 23-17,Shayne Graham,33,1,0,0
2015,12/20/2015,ARI,PHI,W 40-17,Chandler Catanzaro,38,1,0,0
2015,12/20/2015,ARI,PHI,W 40-17,Chandler Catanzaro,28,1,0,0
2015,12/19/2015,NYJ,DAL,W 19-16,Randy Bullock,45,0,0,0
2015,12/19/2015,NYJ,DAL,W 19-16,Randy Bullock,40,1,0,0
2015,12/19/2015,NYJ,DAL,W 19-16,Randy Bullock,36,1,0,0
2015,12/19/2015,DAL,NYJ,L 16-19,Dan Bailey,50,1,0,0
2015,12/19/2015,DAL,NYJ,L 16-19,Dan Bailey,38,1,0,0
2015,12/19/2015,DAL,NYJ,L 16-19,Dan Bailey,27,1,0,0
2015,12/17/2015,TB,STL,L 23-31,Connor Barth,53,1,0,0
2015,12/17/2015,TB,STL,L 23-31,Connor Barth,32,1,0,0
2015,12/17/2015,TB,STL,L 23-31,Connor Barth,24,1,0,0
2015,12/17/2015,STL,TB,W 31-23,Greg Zuerlein,19,1,0,0
2015,12/14/2015,NYG,MIA,W 31-24,Josh Brown,48,0,0,0
2015,12/14/2015,NYG,MIA,W 31-24,Josh Brown,35,1,0,0
2015,12/14/2015,MIA,NYG,L 24-31,Andrew Franks,36,1,0,0
2015,12/13/2015,WAS,CHI,W 24-21,Dustin Hopkins,47,1,0,0
2015,12/13/2015,TB,NO,L 17-24,Connor Barth,47,0,0,0
2015,12/13/2015,TB,NO,L 17-24,Connor Barth,39,1,0,0
2015,12/13/2015,SF,CLE,L 10-24,Phil Dawson,44,1,0,0
2015,12/13/2015,SD,KC,L 3-10,Josh Lambo,42,0,0,0
2015,12/13/2015,SD,KC,L 3-10,Josh Lambo,30,1,0,0
2015,12/13/2015,PIT,CIN,W 33-20,Chris Boswell,47,1,0,0
2015,12/13/2015,PIT,CIN,W 33-20,Chris Boswell,45,1,0,0
2015,12/13/2015,PIT,CIN,W 33-20,Chris Boswell,42,1,0,0
2015,12/13/2015,PIT,CIN,W 33-20,Chris Boswell,31,1,0,0
2015,12/13/2015,PHI,BUF,W 23-20,Caleb Sturgis,45,1,0,0
2015,12/13/2015,PHI,BUF,W 23-20,Caleb Sturgis,41,1,0,0
2015,12/13/2015,PHI,BUF,W 23-20,Caleb Sturgis,30,1,0,0
2015,12/13/2015,OAK,DEN,W 15-12,Sebastian Janikowski,43,0,0,0
2015,12/13/2015,NYJ,TEN,W 30-8,Randy Bullock,53,0,0,0
2015,12/13/2015,NYJ,TEN,W 30-8,Randy Bullock,47,1,0,0
2015,12/13/2015,NYJ,TEN,W 30-8,Randy Bullock,42,1,0,0
2015,12/13/2015,NYJ,TEN,W 30-8,Randy Bullock,27,1,0,0
2015,12/13/2015,NE,HOU,W 27-6,Stephen Gostkowski,49,1,0,0
2015,12/13/2015,NE,HOU,W 27-6,Stephen Gostkowski,43,1,0,0
2015,12/13/2015,NO,TB,W 24-17,Kai Forbath,23,1,0,0
2015,12/13/2015,KC,SD,W 10-3,Cairo Santos,46,0,0,0
2015,12/13/2015,KC,SD,W 10-3,Cairo Santos,40,1,0,0
2015,12/13/2015,JAX,IND,W 51-16,Jason Myers,46,1,0,0
2015,12/13/2015,IND,JAX,L 16-51,Adam Vinatieri,32,1,0,0
2015,12/13/2015,IND,JAX,L 16-51,Adam Vinatieri,25,1,0,0
2015,12/13/2015,IND,JAX,L 16-51,Adam Vinatieri,21,1,0,0
2015,12/13/2015,HOU,NE,L 6-27,Nick Novak,45,1,0,0
2015,12/13/2015,HOU,NE,L 6-27,Nick Novak,37,1,0,0
2015,12/13/2015,DEN,OAK,L 12-15,Brandon McManus,49,0,0,0
2015,12/13/2015,DEN,OAK,L 12-15,Brandon McManus,41,1,0,0
2015,12/13/2015,DEN,OAK,L 12-15,Brandon McManus,35,1,0,0
2015,12/13/2015,DEN,OAK,L 12-15,Brandon McManus,29,1,0,0
2015,12/13/2015,DEN,OAK,L 12-15,Brandon McManus,20,1,0,0
2015,12/13/2015,CLE,SF,W 24-10,Travis Coons,42,0,1,0
2015,12/13/2015,CLE,SF,W 24-10,Travis Coons,26,1,0,0
2015,12/13/2015,CIN,PIT,L 20-33,Mike Nugent,54,0,0,0
2015,12/13/2015,CIN,PIT,L 20-33,Mike Nugent,46,1,0,0
2015,12/13/2015,CIN,PIT,L 20-33,Mike Nugent,27,1,0,0
2015,12/13/2015,CHI,WAS,L 21-24,Robbie Gould,50,0,0,0
2015,12/13/2015,CAR,ATL,W 38-0,Graham Gano,38,1,0,0
2015,12/13/2015,BUF,PHI,L 20-23,Dan Carpenter,40,1,0,0
2015,12/13/2015,BUF,PHI,L 20-23,Dan Carpenter,38,1,0,0
2015,12/13/2015,BAL,SEA,L 6-35,Justin Tucker,30,1,0,0
2015,12/13/2015,BAL,SEA,L 6-35,Justin Tucker,28,1,0,0
2015,12/10/2015,MIN,ARI,L 20-23,Blair Walsh,54,1,0,0
2015,12/10/2015,MIN,ARI,L 20-23,Blair Walsh,44,1,0,0
2015,12/10/2015,ARI,MIN,W 23-20,Chandler Catanzaro,47,1,0,0
2015,12/10/2015,ARI,MIN,W 23-20,Chandler Catanzaro,27,1,0,0
2015,12/10/2015,ARI,MIN,W 23-20,Chandler Catanzaro,23,1,0,0
2015,12/7/2015,WAS,DAL,L 16-19,Dustin Hopkins,46,1,0,0
2015,12/7/2015,WAS,DAL,L 16-19,Dustin Hopkins,45,1,0,0
2015,12/7/2015,WAS,DAL,L 16-19,Dustin Hopkins,43,0,0,0
2015,12/7/2015,WAS,DAL,L 16-19,Dustin Hopkins,36,1,0,0
2015,12/7/2015,DAL,WAS,W 19-16,Dan Bailey,54,1,0,0
2015,12/7/2015,DAL,WAS,W 19-16,Dan Bailey,38,1,0,0
2015,12/7/2015,DAL,WAS,W 19-16,Dan Bailey,34,1,0,0
2015,12/7/2015,DAL,WAS,W 19-16,Dan Bailey,20,1,0,0
2015,12/6/2015,TB,ATL,W 23-19,Connor Barth,23,1,0,0
2015,12/6/2015,STL,ARI,L 3-27,Zach Hocker,35,1,0,0
2015,12/6/2015,SEA,MIN,W 38-7,Steven Hauschka,23,1,0,0
2015,12/6/2015,SD,DEN,L 3-17,Josh Lambo,51,1,0,0
2015,12/6/2015,SD,DEN,L 3-17,Josh Lambo,48,0,0,0
2015,12/6/2015,PIT,IND,W 45-10,Chris Boswell,51,1,0,0
2015,12/6/2015,PIT,IND,W 45-10,Chris Boswell,47,0,0,0
2015,12/6/2015,PIT,IND,W 45-10,Chris Boswell,42,1,0,0
2015,12/6/2015,PIT,IND,W 45-10,Chris Boswell,29,1,0,0
2015,12/6/2015,OAK,KC,L 20-34,Sebastian Janikowski,49,0,0,0
2015,12/6/2015,NYJ,NYG,W 23-20,Randy Bullock,31,1,0,0
2015,12/6/2015,NYJ,NYG,W 23-20,Randy Bullock,24,1,0,0
2015,12/6/2015,NYG,NYJ,L 20-23,Josh Brown,48,0,0,0
2015,12/6/2015,NYG,NYJ,L 20-23,Josh Brown,35,1,0,0
2015,12/6/2015,NYG,NYJ,L 20-23,Josh Brown,20,1,0,0
2015,12/6/2015,NO,CAR,L 38-41,Kai Forbath,38,0,0,0
2015,12/6/2015,IND,PIT,L 10-45,Adam Vinatieri,35,1,0,0
2015,12/6/2015,DEN,SD,W 17-3,Brandon McManus,52,0,0,0
2015,12/6/2015,DEN,SD,W 17-3,Brandon McManus,23,1,0,0
2015,12/6/2015,CLE,CIN,L 3-37,Travis Coons,47,1,0,0
2015,12/6/2015,CLE,CIN,L 3-37,Travis Coons,47,0,1,0
2015,12/6/2015,CIN,CLE,W 37-3,Mike Nugent,44,1,0,0
2015,12/6/2015,CIN,CLE,W 37-3,Mike Nugent,40,1,0,0
2015,12/6/2015,CIN,CLE,W 37-3,Mike Nugent,20,1,0,0
2015,12/6/2015,CHI,SF,L 20-26,Robbie Gould,51,1,0,0
2015,12/6/2015,CHI,SF,L 20-26,Robbie Gould,40,1,0,0
2015,12/6/2015,CHI,SF,L 20-26,Robbie Gould,40,0,0,0
2015,12/6/2015,CHI,SF,L 20-26,Robbie Gould,36,0,0,0
2015,12/6/2015,BUF,HOU,W 30-21,Dan Carpenter,50,0,0,0
2015,12/6/2015,BUF,HOU,W 30-21,Dan Carpenter,36,1,0,0
2015,12/6/2015,BAL,MIA,L 13-15,Justin Tucker,55,0,0,0
2015,12/6/2015,BAL,MIA,L 13-15,Justin Tucker,38,1,0,0
2015,12/6/2015,BAL,MIA,L 13-15,Justin Tucker,31,1,0,0
2015,12/6/2015,ATL,TB,L 19-23,Shayne Graham,52,1,0,0
2015,12/6/2015,ATL,TB,L 19-23,Shayne Graham,47,1,0,0
2015,12/6/2015,ATL,TB,L 19-23,Shayne Graham,29,1,0,0
2015,12/6/2015,ATL,TB,L 19-23,Shayne Graham,28,1,0,0
2015,12/6/2015,ARI,STL,W 27-3,Chandler Catanzaro,33,1,0,0
2015,12/6/2015,ARI,STL,W 27-3,Chandler Catanzaro,29,1,0,0
2015,12/3/2015,GB,DET,W 27-23,Mason Crosby,41,0,0,0
2015,12/3/2015,DET,GB,L 23-27,Matt Prater,51,1,0,0
2015,12/3/2015,DET,GB,L 23-27,Matt Prater,42,1,0,0
2015,12/3/2015,DET,GB,L 23-27,Matt Prater,34,1,0,0
2015,11/30/2015,CLE,BAL,L 27-33,Travis Coons,51,0,1,0
2015,11/30/2015,CLE,BAL,L 27-33,Travis Coons,31,1,0,0
2015,11/30/2015,CLE,BAL,L 27-33,Travis Coons,21,1,0,0
2015,11/30/2015,BAL,CLE,W 33-27,Justin Tucker,49,1,0,0
2015,11/30/2015,BAL,CLE,W 33-27,Justin Tucker,35,1,0,0
2015,11/29/2015,WAS,NYG,W 20-14,Dustin Hopkins,51,0,1,0
2015,11/29/2015,WAS,NYG,W 20-14,Dustin Hopkins,41,1,0,0
2015,11/29/2015,WAS,NYG,W 20-14,Dustin Hopkins,33,1,0,0
2015,11/29/2015,TB,IND,L 12-25,Connor Barth,54,0,0,0
2015,11/29/2015,TB,IND,L 12-25,Connor Barth,38,1,0,0
2015,11/29/2015,TB,IND,L 12-25,Connor Barth,30,1,0,0
2015,11/29/2015,SF,ARI,L 13-19,Phil Dawson,53,1,0,0
2015,11/29/2015,SF,ARI,L 13-19,Phil Dawson,33,1,0,0
2015,11/29/2015,SD,JAX,W 31-25,Josh Lambo,28,1,0,0
2015,11/29/2015,PIT,SEA,L 30-39,Chris Boswell,44,1,0,0
2015,11/29/2015,PIT,SEA,L 30-39,Chris Boswell,25,1,0,0
2015,11/29/2015,PIT,SEA,L 30-39,Chris Boswell,22,1,0,0
2015,11/29/2015,OAK,TEN,W 24-21,Sebastian Janikowski,24,1,0,0
2015,11/29/2015,NYJ,MIA,W 38-20,Randy Bullock,41,1,0,0
