pid,psr,ints,iry
658939,LM-0800,JN-1750,0
659065,RF-0500,ER-0475,0
659104,RF-0500,JH-3675,0
659114,RF-0500,WT-0200,0
659199,RM-0300,KA-0625,0
659228,JW-5650,QD-0100,0
659333,TB-2650,SW-1720,0
659442,PR-0300,CG-2400,91
659522,BR-1100,JJ-1550,0
659597,NF-0250,WA-0100,20
659619,CK-0100,JB-3350,21
659625,CK-0100,TM-0850,33
659690,CP-0500,KA-0150,0
659693,CK-0100,TM-0850,17
659700,CK-0100,JP-4100,0
659807,RT-0150,PB-0750,3
659840,RT-0150,PB-0750,43
659847,RT-0150,RD-0050,21
660111,MS-4100,BR-1050,19
660116,PM-0200,GQ-0100,1
660225,MS-4100,DB-5100,12
660356,AS-1600,SS-1300,15
660473,JF-1900,RC-1550,37
660728,RF-0500,ZB-0200,38
660765,RT-0150,DR-1100,0
660778,RT-0150,MW-2250,0
661020,TT-0500,DK-0465,0
661147,EM-0200,SG-0650,29
661177,JW-5650,JN-1750,46
661209,JW-5650,KC-1800,0
661267,JW-5650,JN-1750,34
661311,JW-5650,TD-0700,0
661574,DC-0725,PM-0500,13
661647,JC-6200,CW-3700,11
661681,RM-0300,JB-0200,-1
662323,CK-0100,SS-1300,0
662401,CP-0500,JJ-1550,0
662587,PM-0200,AB-0650,32
662643,PM-0200,HS-0130,0
662998,RM-0300,MA-0200,38
663145,BH-1900,MA-0200,10
663383,AD-0100,ET-0200,68
663398,RW-3850,AJ-1200,0
663509,MR-2500,TR-0620,8
663557,KC-2350,RA-0650,17
663634,MR-2500,BB-2725,28
663665,KC-2350,RA-0650,59
663724,BB-2425,BM-1250,1
663850,SB-1100,BB-3400,0
663872,SB-1100,DB-3750,0
663995,DB-3800,WT-0200,44
664240,AR-1300,JL-0600,0
664243,NF-0250,MH-4000,2
664251,NF-0250,QR-0100,45
664282,AR-1300,TJ-2250,29
664347,NF-0250,HC-0050,0
664374,NF-0250,QR-0100,3
664523,MM-0912,SG-0650,0
664531,MS-4100,RJ-0900,0
664572,MS-4100,CR-0500,30
664622,MS-4100,PP-0400,40
664667,DO-0300,RJ-0900,11
664841,BW-0850,LR-0600,25
664935,PM-0200,CW-3700,11
664971,PM-0200,CW-3700,0
664995,DC-0725,CH-1500,74
665104,EM-0200,TB-2700,0
665276,MV-0300,JW-5100,0
665304,PR-0300,AB-1950,70
665613,RF-0500,BB-2725,28
665631,KC-2350,DR-1100,6
665652,KC-2350,MG-0600,0
665728,CP-0500,LT-0400,0
665847,CP-0500,MM-3800,0
665872,TB-2650,RP-0200,5
665986,TB-2650,MP-0950,0
666054,EM-0250,DD-0950,10
666268,JC-6200,RM-1300,0
666310,MS-4100,JA-1820,0
666388,PM-0200,KD-0100,6
666419,JM-2900,AT-0100,63
666523,PM-0200,KD-0100,35
666558,JM-2900,DB-5100,-1
666569,PM-0200,BM-2850,7
666674,BB-2425,AH-0250,3
666735,BB-2425,AH-0250,31
666769,BB-2425,AB-2250,0
666817,RT-0150,MG-1800,29
666851,RT-0150,CS-1250,16
666874,MM-0912,RJ-2000,30
666896,MM-0912,BG-2100,0
666953,CN-0500,ET-0200,0
667029,CN-0500,KC-0900,6
667336,JF-1900,MW-1750,0
667375,JF-1900,KA-0150,45
667503,TB-2300,MA-0200,14
667660,EM-0200,DR-3700,0
667685,EM-0200,NC-0100,17
667694,SB-1100,JH-5450,17
667765,SB-1100,BM-2000,26
667780,SB-1100,LC-0850,0
667888,RW-3850,TB-2700,0
667907,RW-3850,KA-0150,0
668012,EM-0250,TS-2050,26
668018,EM-0250,PP-0800,3
668121,BB-2425,CG-1700,44
668357,MR-2500,DB-0950,8
668384,ZM-0150,PW-1400,84
668438,MR-2500,AW-1450,0
668453,ZM-0150,RT-0475,10
668493,AL-1100,SA-1150,5
668537,DB-3800,VD-0200,0
668554,AL-1100,KW-2100,20
668878,LJ-1250,DJ-1600,18
668900,LJ-1250,EB-0800,15
669167,BH-1900,RJ-2000,23
669475,PR-0300,MS-2400,27
669518,PR-0300,DH-2150,1
669754,MC-0700,DR-2800,58
669762,MC-0700,BM-2000,0
669778,MC-0700,DR-2800,12
669832,SB-1100,CJ-2300,0
669833,CN-0500,NC-0100,1
669896,CN-0500,MJ-0600,0
669926,CN-0500,BM-0600,22
670151,JF-1900,TJ-0950,0
670219,RT-0150,LR-0600,1
670284,RT-0150,DH-1250,30
670373,MS-4100,SS-1700,0
670384,MS-4100,JH-5500,-1
670547,MR-2500,KA-0625,15
670782,CP-0500,TG-0950,0
670792,JM-2900,RJ-0900,0
671128,DB-3800,DR-2800,2
671272,TB-2650,KF-0500,15
671616,BR-1100,RN-0300,37
671661,AD-0100,AB-1950,42
671668,AD-0100,MM-3800,17
671670,BR-1100,SW-1550,0
671680,BR-1100,RN-0300,38
671810,ZM-0150,KJ-0650,22
671909,GS-1050,CW-3700,0
672125,RW-3850,GH-0300,9
672300,PM-0200,DR-0450,0
672327,AL-1100,CT-1500,0
672383,CN-0500,VD-0200,0
672443,AL-1100,KC-1800,15
672513,AL-1100,LK-0600,-1
672835,CN-0500,DR-0450,4
672844,AR-1300,TD-0700,-1
672871,KC-2350,LR-0600,13
672889,TB-2300,KR-0950,44
673121,DB-3800,BW-0770,0
673433,TB-2650,TJ-2250,0
673556,BB-2425,MW-2250,6
673696,BB-2425,MW-2250,2
673816,BR-1100,DA-0950,1
673869,DC-0725,RC-1550,25
673897,EM-0200,SM-3000,18
674014,EM-0200,AV-0300,16
674166,BG-0100,PA-0100,2
674208,BG-0100,VB-0075,0
674274,PM-0200,MA-0200,1
674374,PM-0200,DB-6100,0
674517,MC-0700,JH-3675,67
674629,JC-6200,JV-0425,68
674804,RF-0500,CG-1700,16
674906,RF-0500,BR-0150,0
675026,MS-4100,HC-0050,2
675158,JW-5650,JH-3210,19
675223,JW-5650,JH-3210,0
675243,MC-0700,BM-1250,0
675327,MM-0912,KC-1800,0
675541,NF-0250,WY-0300,39
675668,DB-3800,DG-1300,35
675689,DB-3800,PR-0200,0
675885,MS-0100,RJ-2000,7
676025,JM-0850,MM-3800,9
676028,BR-1100,JP-4150,12
676112,BB-2425,LW-0700,3
676154,JF-1900,DH-4000,1
676167,JF-1900,DH-4000,0
676266,DC-0725,TN-0400,4
676384,DC-0725,TN-0400,0
676550,TB-2300,TM-1200,2
676583,PM-0200,MP-0950,28
676617,PM-0200,SS-1700,5
676641,PM-0200,JM-1600,4
676686,PM-0200,RP-0200,0
676718,BO-0650,EB-0800,25
676783,CP-0500,ET-0200,0
676860,RW-3850,TM-0850,24
677026,BH-1900,RN-0300,0
677038,AD-0100,JJ-5000,2
677230,BB-2425,ZB-0400,0
677421,MH-1600,PW-1400,11
677434,MR-2500,DL-2300,0
677544,MH-1600,RA-0675,13
677554,MR-2500,DJ-0500,6
677587,MR-2500,CF-0650,2
677753,RF-0500,EP-0550,-1
677760,RF-0500,AH-0250,20
677859,MS-0100,LD-0150,4
677913,MS-0100,CC-4000,-2
677937,MS-0100,LD-0150,20
678045,JC-6200,DT-1950,14
678345,JF-1900,RM-3050,4
678385,JF-1900,TJ-2250,25
678486,TR-0800,BG-2100,17
678490,RT-0150,RM-2000,12
678536,TR-0800,NH-1225,0
678611,KC-2350,KC-1800,28
679036,PR-0300,JH-5500,17
679094,CP-0500,LH-0300,0
679110,CP-0500,RN-0300,23
679393,TB-2300,SG-0650,4
679596,TR-0800,KC-1800,36
679658,TR-0800,LK-0600,32
679661,TR-0800,LK-0600,17
679907,AR-1300,TP-2000,2
679969,BH-1900,JB-8800,27
680055,DB-3800,KJ-0100,50
680161,NF-0250,RN-0300,10
680169,AD-0100,JJ-1550,0
680184,NF-0250,LH-0300,19
680201,NF-0250,GI-1300,0
680277,TB-2650,RA-0675,0
680312,MR-2500,CM-3400,-2
680341,MR-2500,TN-0400,0
680409,EM-0200,PR-0200,7
680416,EM-0200,WB-0700,6
680501,EM-0200,QD-0400,0
680738,JW-5650,DL-2300,1
681020,MM-0912,DA-0950,2
681072,MM-0912,NA-0100,5
681159,BB-2425,MT-0350,11
681277,RT-0150,MW-2250,21
681475,BG-0100,TM-0850,15
681651,LJ-1250,JL-0230,54
681722,BR-1100,AR-2000,2
681737,BR-1100,RS-1000,26
681781,LJ-1250,KC-0900,0
681829,BO-0650,CJ-2050,0
682054,MS-0200,KD-0100,52
682129,MS-0200,TW-2700,2
682167,AR-1300,GQ-0100,24
682429,EM-0200,RM-4100,11
682511,NF-0250,RJ-0900,-7
682725,JW-5650,DT-1970,0
682811,MR-2500,LD-0150,-5
682841,CN-0500,DB-3750,22
682958,DB-3800,KC-1800,0
683063,TB-2650,ET-0200,25
683312,BH-1900,ME-0100,0
683378,MS-0200,RJ-2000,2
683384,MS-0200,DS-1760,22
683529,AD-0680,RN-0300,31
683673,MM-0912,DH-4000,5
683808,JC-6200,JW-0750,29
683994,PR-0300,DT-1950,25
684062,BO-0650,JV-0425,0
684229,DC-0725,JM-1600,66
684241,DC-0725,MP-0950,58
684259,DC-0725,TB-2400,38
684384,TB-2300,MJ-0600,99
684400,TB-2300,BM-0600,0
684462,MH-1600,JJ-4250,5
684486,MH-1600,BB-2530,1
685087,SB-1100,LM-1100,0
685128,TT-0500,ER-0175,7
685207,JM-0850,JT-0650,25
685346,MS-4100,TJ-2250,58
685364,CK-0250,DS-2250,0
685657,MM-0912,BS-2300,9
685796,AD-0100,ST-1150,3
685855,AM-1150,WG-0500,23
685905,BR-1100,RN-0300,0
685911,AM-1150,RG-1250,27
686061,JC-3100,RS-1000,4
686257,CW-1900,JC-6400,48
686303,AS-1600,JV-0425,0
686334,PR-0300,DJ-1600,5
686520,KC-2350,KF-0500,9
686691,MR-2500,LK-0600,0
686725,SR-0450,KC-1800,10
686914,MC-0700,SS-1300,0
687540,JW-5650,TJ-2250,9
687577,MC-0700,DR-1100,24
687610,KM-2560,MG-0600,31
687662,KM-2560,CP-2600,18
687664,RF-0500,TM-2850,-2
687719,KM-2560,MW-2250,-2
687841,JC-6200,JT-3300,3
687961,BB-2425,KI-0150,84
687978,MR-2500,PP-0800,3
688049,TY-0100,VD-0200,6
688194,MH-1600,AB-2250,9
688360,EM-0200,CT-1500,0
688519,ZM-0150,MB-5250,0
688543,ZM-0150,JC-3550,51
688842,JC-3100,MP-0950,90
688853,JC-3100,MP-0950,3
689010,JM-0850,MB-5050,0
689035,DC-0725,MH-4000,34
689042,DC-0725,DR-0450,43
689183,AR-1300,DA-0950,1
689244,BR-1100,JB-8150,13
689374,BO-0650,RS-0962,0
689388,BR-1100,BM-0330,0
689437,PR-0300,RJ-2000,42
689535,PR-0300,BG-2100,1
689618,BG-0100,AJ-1200,14
689649,BG-0100,VB-0350,16
689736,BG-0100,SW-1550,14
689880,SB-1100,DB-5450,39
689913,SB-1100,TM-0850,3
690087,DC-0725,KR-0460,1
690548,TB-2300,DR-1100,18
690735,ZM-0150,EP-0550,0
690857,AS-1600,NO-0300,46
690859,JM-0850,MP-0950,46
690986,RT-0150,VD-0200,0
691173,BR-1100,DS-2700,-1
691239,BR-1100,JS-4300,0
691318,BB-2425,BR-0350,13
691336,BB-2425,DB-3750,0
691681,TT-0500,DO-0050,0
691711,KM-2560,AT-0230,37
691858,JW-5650,HJ-0400,23
692096,RW-3850,TJ-2250,0
692279,CP-0500,MD-0060,6
692282,AR-1300,JB-3350,0
692392,EM-0200,AS-0600,9
692444,EM-0200,HS-0130,35
692479,EM-0200,CM-3400,32
692847,RF-0500,LM-1100,0
692868,RF-0500,ML-0500,0
692875,RF-0500,AT-0230,3
693196,MR-2500,JS-0500,3
693295,RM-0300,VB-0350,0
693378,RM-0300,RM-1600,15
693408,BR-1100,JP-4150,12
693474,BR-1100,CR-1150,38
693477,AD-0680,JH-2100,6
693536,AD-0680,WG-0500,7
693632,BB-2425,AH-0250,0
693671,BH-1900,DH-4000,15
693705,BB-2425,KJ-0100,27
693749,JF-3100,DS-1400,5
693810,ZM-0150,JF-3060,23
693907,KM-2560,WC-0300,24
694010,KM-2560,WB-0700,1
694105,SB-1100,JC-1800,0
694256,JC-6200,JI-0200,0
694294,JC-6200,TW-1750,26
694366,JC-6200,GQ-0100,21
694428,AS-1600,TC-0385,2
694433,DC-0725,RP-0200,0
694434,AS-1600,DA-0950,24
694559,BO-0650,SW-1720,6
694589,BO-0650,AP-1050,39
694684,PR-0300,SK-0200,22
694725,CP-0500,JL-0230,6
694811,DS-3800,ET-0200,10
694853,DS-3800,DS-1730,40
694932,BG-0100,ES-0800,42
695113,JW-5650,TD-0700,22
695188,JW-5650,RM-1900,24
695318,TB-2650,MH-4000,0
695364,AR-1300,XR-0100,0
695397,BH-1900,EB-0800,0
695399,AS-1600,BC-3100,0
695438,BH-1900,JM-1600,20
695444,BH-1900,MP-0950,36
695512,BH-1900,SS-1700,13
695585,AM-1150,AB-1950,35
695690,LJ-1250,VB-0350,0
695778,RW-3850,TW-1187,24
696278,AR-1300,RJ-0900,1
696281,CP-0500,HC-0050,0
696314,CP-0500,DR-0450,0
696368,RW-3850,LK-0600,14
696395,RW-3850,CF-0500,0
696739,TB-2300,VM-0300,4
696767,TB-2300,DS-4300,8
696956,CN-0500,PP-0400,72
696957,CP-0500,KC-1800,0
697009,CP-0500,KC-1800,0
697023,CP-0500,LK-0600,22
697027,CP-0500,TB-1850,5
697110,PM-0200,KE-0050,19
697152,CN-0500,TW-0600,4
697240,TS-1450,TD-0700,4
697298,TS-1450,BB-1750,1
697324,CN-0500,CH-1500,0
697520,BO-0650,TP-2000,3
697596,JC-6200,AH-0250,12
697697,AD-0100,MW-2250,14
697832,RF-0500,JS-2050,0
697900,RG-1850,RM-3050,5
698002,BB-2425,JT-1650,9
698274,MM-0912,EK-0250,77
698628,AS-1600,JV-0425,0
698719,JW-5650,DT-1970,9
698894,RW-3850,IA-0100,9
699262,EM-0200,BC-0500,0
699537,BR-1100,BB-2725,26
699596,KC-2350,RS-0962,51
699664,KC-2350,JH-2100,0
699715,CK-0250,NB-0400,0
699787,CK-0250,RA-1350,5
699959,TT-0500,MW-2250,0
700023,JF-1900,JH-0100,9
700077,JM-2900,EW-0400,0
700105,JF-1900,JH-0100,0
700162,JM-2900,CM-3250,0
700186,BR-1100,AJ-1200,2
700251,BR-1100,DK-0750,0
700485,KC-2350,BC-1200,0
700527,BO-0650,MP-0950,19
700633,BO-0650,MP-0950,28
700769,RT-0150,JC-3550,13
700862,RT-0150,DH-1250,0
701037,CN-0500,AB-1500,0
701205,BG-0100,LK-0600,1
701215,BG-0100,JB-4975,16
701326,MM-0912,GQ-0100,0
701394,MS-4100,PC-0800,3
701566,JW-5650,PP-0400,25
701597,JW-5650,MC-2570,23
701674,JW-5650,MC-2570,60
701731,JW-5650,DS-5150,0
701835,MR-2500,DA-0950,0
701968,TS-1450,DB-6100,19
702034,AL-1100,AT-0100,46
702109,BB-2425,CH-2250,-2
702151,BB-2425,CH-2250,31
702402,AR-1300,TW-1187,4
702521,JC-6200,NB-0500,28
702609,BO-0650,JC-3550,18
702774,TT-0500,PP-0400,0
702880,CP-0500,SG-0650,14
702895,CP-0500,CG-1700,0
702900,CP-0500,SG-0650,34
702908,CP-0500,CW-1850,0
702950,BB-2425,CM-3250,12
703053,JF-1900,TG-0950,30
703056,BB-2425,TY-0250,6
703058,JF-1900,PP-0800,0
703075,BB-2425,ZO-0100,8
703079,RT-0150,JT-0850,-3
703130,RT-0150,BB-2231,27
703412,AD-0100,WP-0125,1
703477,MS-4100,DR-0450,44
703662,CN-0500,TW-1187,0
703695,CN-0500,TN-0400,0
703733,CN-0500,TJ-1900,4
703825,MM-0912,RN-0300,12
703861,MM-0912,SS-1700,0
703864,DC-0725,AW-1450,0
704041,EM-0200,QD-0400,0
704077,EM-0200,SC-1725,2
704098,CK-0250,KA-0625,38
704155,JW-5650,MB-0650,7
704376,BG-0100,BW-0150,9
704417,TB-2087,NB-0200,4
704456,RF-0500,MP-0950,0
704533,RF-0500,EB-0800,0
704552,RF-0500,MP-0950,0
704566,RF-0500,DS-3162,0
704572,RF-0500,DJ-1600,55
704579,RF-0500,DW-2325,0
704728,BR-1100,RM-3050,0
704779,AL-1100,CH-2250,21
705204,DB-3800,DJ-2450,90
705379,RT-0150,CL-0950,15
705405,AL-1100,YN-0100,9
705778,MR-2500,KC-1800,8
705905,DA-1300,RA-0650,30
705910,DA-1300,RA-0650,4
705960,KC-2350,JT-0850,29
706043,CK-0550,JN-1750,1
706160,MS-4100,JG-1550,21
706221,MS-4100,DH-0850,0
706532,RF-0500,RS-1000,0
706554,RF-0500,ET-0200,0
706577,RF-0500,RS-1000,6
706640,MM-0912,QD-0100,6
706641,BO-0650,JM-2800,6
706696,BO-0650,PC-0800,0
706749,JW-5650,AT-0100,25
706790,JW-5650,AT-0100,15
707052,BG-0100,MC-1350,27
707144,CP-0500,TJ-2250,0
707231,DS-3800,MB-0650,1
707242,DS-3800,TM-1750,0
707300,DB-3800,CM-0150,8
707384,DB-3800,AP-1050,22
707418,PR-0300,BW-0770,7
707448,AS-1600,JJ-4250,20
707689,EM-0200,XR-0100,29
707838,BG-0100,CC-0200,1
707896,BG-0100,MC-2570,12
708228,BO-0650,AS-0600,2
708400,CW-1900,PC-0300,4
708770,CW-1425,DS-2250,11
708862,RT-0150,JM-2800,1
708917,RT-0150,DS-3450,4
709032,KC-2350,CM-3250,0
709188,PL-0400,RA-0675,0
709366,CK-0250,NR-0350,41
709413,CK-0250,NR-0350,3
709572,DC-0725,BM-1800,5
709594,PR-0300,SS-1700,27
709639,PR-0300,KJ-1150,21
709763,AR-1300,JJ-1550,23
709799,AR-1300,JJ-1550,3
709949,DA-1300,DS-2700,-5
710026,DA-1300,BG-2100,0
710312,EM-0200,WD-0450,0
710343,EM-0200,TY-0250,16
710468,CN-0500,SM-3000,0
710562,DB-3800,TW-2250,19
710890,MM-0912,TW-2700,0
710959,BB-2425,TP-2000,25
711256,CK-0250,RB-4800,0
711322,KC-2350,MJ-0600,64
711475,BR-1100,RJ-2000,17
711519,BR-1100,IA-0100,7
711769,DC-0725,MP-0950,0
712044,MR-2500,ET-0200,5
712156,AR-1300,BC-1200,14
712179,DP-2037,MB-5100,0
712298,AL-1100,RN-0550,0
712334,BO-0650,VD-0200,0
712529,RF-0500,DS-5150,12
712554,GS-1050,TM-0850,4
712715,MB-0450,BM-0345,4
712727,MB-0450,NP-0130,0
712786,CK-0250,LC-0850,44
712859,CK-0250,LC-0850,18
712879,CK-0250,DR-2800,0
712896,CK-0250,DR-2800,0
712996,JF-1900,BS-2300,51
713005,JF-1900,MG-0600,25
713338,KH-2050,SW-1550,14
713378,KH-2050,VR-0200,6
713577,CW-1425,AS-0600,16
713581,SB-1100,RM-3050,0
713588,CW-1425,XR-0100,0
713758,DB-3800,DS-3162,48
713912,BB-2425,DA-0950,0
714061,BB-2425,RN-0300,40
714239,PR-0300,DJ-2450,42
714362,MR-2500,DP-1250,1
714431,JW-5650,GH-1050,21
714454,CK-0100,BM-1250,0
714579,LJ-1250,MB-5250,0
715326,KC-2350,GI-1300,0
715386,AD-0100,WC-0300,5
715554,BO-0650,JB-0450,3
715868,AL-1100,PG-0050,0
716280,JM-2900,MG-0600,0
716292,JM-2900,LM-0550,0
716578,RW-3850,NS-0750,0
716737,PR-0300,BR-1050,49
716773,PR-0300,DS-4300,25
716779,PR-0300,TW-0600,23
716824,TS-1450,CH-2250,24
717019,CP-0500,KE-0050,7
717101,DP-2037,JH-3675,0
717737,MS-4100,CG-2400,17
717911,BB-2425,RW-3550,6
718130,RF-0500,JP-2850,17
718162,RF-0500,BM-0775,0
718192,CW-1425,LC-0850,7
718199,CW-1425,AA-0075,19
718329,EM-0200,NC-0100,0
718351,EM-0200,JH-3675,3
718382,JF-1900,AB-3875,9
718468,BR-1100,TJ-1025,0
718647,CK-0250,TD-0700,0
718736,CK-0100,CR-1150,29
718896,AL-1100,HC-0050,20
718916,AL-1100,HC-0050,0
718982,AR-1300,DB-6100,0
719121,MM-0912,CH-2250,25
719211,MM-0912,BF-0800,33
719407,TS-1450,RN-0300,7
719514,TT-0500,RS-1000,31
719612,JF-1900,BB-2231,0
719678,JM-2900,JP-4100,1
719682,JF-1900,JH-0100,0
719701,JM-2900,EW-0400,38
719897,MR-2500,LM-1100,0
719917,JC-6200,BG-2100,1
719923,JC-6200,CC-4000,20
719936,JW-5650,HJ-0400,0
720094,DB-3800,DS-4300,0
720101,DB-3800,DS-4300,11
720138,TS-1450,SM-3000,8
720167,TS-1450,KV-0050,30
720323,AR-1300,BM-0800,33
720381,AR-1300,PC-0800,0
720414,BB-2425,KJ-0100,42
720592,AS-1600,TB-1850,22
720709,CN-0500,EB-0800,42
720894,BP-0625,AO-0250,7
721034,SB-1100,PS-0550,22
721178,PR-0300,TL-1012,0
721191,PR-0300,BM-0600,27
721213,PR-0300,KA-0750,60
721217,PR-0300,TL-1012,0
721509,CP-0500,ER-0150,13
721544,CP-0500,GH-1050,6
721624,TB-2300,DS-1730,2
721795,EM-0200,DK-0750,21
721871,AD-0100,LC-0850,0
721872,EM-0200,GI-1300,0
721949,DB-3800,KC-1800,12
722133,CP-0500,XR-0100,100
722174,CP-0500,XR-0100,0
722438,AD-0100,SG-0650,49
722470,TT-0500,DK-0750,0
722475,AD-0100,SG-0650,7
722717,JC-6200,LC-0850,3
722808,BB-2425,RB-4800,39
722878,BB-2425,TW-3250,5
722887,CK-0550,AB-3875,0
723162,AS-1600,CC-4000,53
723341,AL-1100,BM-0800,0
723441,RT-0150,MA-0450,0
723780,CW-1425,KC-0900,5
723798,CW-1425,RS-1000,0
724038,BH-2300,MS-3450,8
724112,BO-0650,MS-2400,0
724121,DC-0725,AB-2250,0
724343,SB-1100,DS-2250,13
724621,ST-0700,MM-3800,26
724634,ST-0700,WG-0500,0
724721,MR-2500,DS-5150,1
724804,CP-0500,DC-0325,7
724849,JF-1900,RM-1600,9
725238,JG-1850,KV-0050,0
725526,BO-0650,CH-2250,1
725566,PR-0300,QD-0100,2
725588,BO-0650,DL-2300,25
725622,BO-0650,DM-1250,0
725697,CK-0100,KA-0750,10
725844,MB-0450,WW-0900,21
725881,MB-0450,DS-1400,0
726031,RW-3850,AV-0300,16
726097,JW-5650,KC-0900,0
726107,RW-3850,BM-1250,32
726189,CN-0500,KM-0050,6
726222,DC-0725,TD-0700,31
726740,CW-1425,HC-0050,12
727039,BB-2425,CH-1500,36
727076,BB-2425,BR-1050,51
727247,DB-3800,GQ-0100,0
727294,DB-3800,TW-3250,18
727314,DB-3800,MK-0752,7
727537,MR-2500,EB-0800,37
727650,JG-1850,MB-5250,7
727720,JG-1850,KV-0075,0
727820,RT-0150,LW-0700,0
727821,JF-1900,BM-0600,2
727871,RT-0150,EW-0400,53
727927,RT-0150,JP-4100,0
728043,CW-1425,VB-0350,7
728071,CW-1425,SW-1550,1
728100,CW-1425,VB-0350,47
728421,TT-0500,NA-0100,1
728504,EM-0200,LT-0400,58
728571,BR-1100,EA-0575,0
728580,EM-0200,SD-0250,41
728628,JW-5650,CH-2250,2
728714,PR-0300,LD-0150,15
728753,PR-0300,KT-0150,0
728927,KC-2350,PP-0400,2
728930,DA-1300,MM-5200,14
728974,RW-3850,TB-1850,7
729162,RF-0500,DB-6100,0
729200,BP-0625,MA-0200,56
729238,BP-0625,DM-4015,0
729329,AS-1600,TC-0385,14
729414,CP-0500,MH-3735,8
729430,RT-0150,MC-2570,0
729441,CP-0500,BR-0150,17
729683,MS-4100,DH-4900,0
729697,MS-4100,CL-0450,24
729780,RG-1850,GI-1300,21
730061,AL-1100,QD-0100,15
730083,BO-0650,AA-1900,25
730126,AL-1100,AH-0250,24
730423,DB-3800,VH-0050,0
730510,DB-3800,BG-2100,5
730533,DB-3800,KT-0150,0
730545,BR-1100,LA-0200,28
730587,BR-1100,SG-0650,31
730654,BR-1100,ZB-0400,0
730655,TT-0500,AB-3875,9
730736,PR-0300,DW-4750,22
730828,PR-0300,ST-0550,12
730833,CN-0500,TR-0137,3
730852,PR-0300,KC-1800,0
730884,CW-1425,DE-1300,0
730974,KC-2350,LM-1100,29
731017,BP-0625,JW-0750,8
731202,JG-1850,RA-0675,3
731245,JG-1850,DJ-2450,33
731397,RW-3850,MB-5100,19
731434,RW-3850,DR-0450,21
731444,RW-3850,QR-0100,0
731452,RW-3850,DR-0450,26
731499,RW-3850,MH-4000,11
731553,DP-2037,JJ-1550,0
731625,DP-2037,LH-0300,29
731643,EM-0200,AB-3450,0
731743,JF-1900,DM-1300,0
731751,TB-2300,EW-0400,14
731992,RW-3850,AO-0250,8
732051,BP-0625,CW-0100,12
732088,MM-4700,JB-7950,0
732096,BP-0625,TL-1012,0
732158,RF-0500,TL-1012,0
732456,MS-4100,DR-2800,0
732535,MB-0450,MH-4000,0
732549,MB-0450,HC-0050,16
732566,MB-0450,HC-0050,27
732700,SB-1100,MA-0200,0
732819,BO-0650,JR-0150,35
732828,BO-0650,TS-2050,0
732951,BB-2425,QD-0100,12
732957,CW-1425,ZO-0100,1
733097,JF-1900,JH-3675,34
733211,JW-5650,BJ-2350,7
733254,JW-5650,JH-3210,19
733293,JW-5650,OS-0200,0
733377,MM-0912,RP-0200,1
733386,AS-1600,LS-0950,0
733829,TS-1450,LR-0600,46
733991,DC-0725,TR-0137,3
734091,PR-0300,RN-0300,15
734213,AD-0100,LT-0400,16
734294,KC-2350,KC-1800,37
734445,EM-0200,MJ-0600,34
734471,CW-1425,DR-2800,0
734556,EM-0200,MJ-0600,0
734603,EM-0200,TB-2750,6
734620,CN-0500,BP-1050,24
734685,CN-0500,JC-3525,37
734854,MM-4700,CW-1850,0
735165,BP-0625,MB-5250,0
735210,RF-0500,ER-0475,0
735268,RF-0500,MB-5250,21
735360,PR-0300,JT-0850,17
735557,JW-5650,JB-8800,24
735615,JW-5650,JB-8800,19
735791,MC-0700,JR-0150,30
735860,MB-0450,BB-2725,0
735912,MB-0450,JN-1750,2
735929,MB-0450,BB-2725,6
735939,MB-0450,WB-0700,79
735952,MB-0450,JN-1750,35
736004,AL-1100,NA-0100,4
736054,AL-1100,RN-0300,0
736334,JG-1850,TB-2700,39
736353,CK-0100,CD-0950,29
736485,JG-1850,RR-0925,0
736606,AD-0100,QD-0100,0
736724,BR-1100,ZO-0100,14
736754,BR-1100,CM-3250,28
736810,JF-1900,RS-0962,0
736847,AS-1600,JS-3150,38
736985,TS-1450,EB-0800,19
737076,MS-4100,JW-3050,8
737220,JF-1900,SW-1550,0
737312,RM-0300,KR-1250,0
737454,CJ-1850,DR-1100,51
737504,JW-5650,JB-4975,5
737530,CN-0500,KT-0150,0
737553,CN-0500,BG-2100,31
737593,CN-0500,KT-0150,28
737649,MB-0450,XR-0100,4
737728,MB-0450,TW-1187,0
737742,SB-1100,CL-0450,0
737843,RG-1850,RS-0962,0
737884,LJ-1250,BB-2231,67
738024,MS-0100,JH-3675,2
738037,MS-0100,JH-3675,2
738296,MS-4100,MH-4000,0
738358,MC-0700,QD-0100,19
738527,AL-1100,TS-2050,0
738678,MM-4700,LR-0600,-2
738955,DB-3800,JC-3525,0
739082,KC-2350,DR-2800,0
739132,KC-2350,DR-2800,28
739179,CP-0500,MA-0450,19
739180,PC-0625,HM-0150,52
739288,SM-0425,JB-3350,66
739302,DS-3800,TM-1750,0
739353,PR-0300,MP-0950,16
739375,PR-0300,DS-3162,0
739393,AS-1600,JA-0280,90
739577,TS-1450,BT-0950,0
739607,CC-4250,JS-3150,45
739803,CC-4250,JC-3350,3
739949,CC-4250,CM-2850,20
739967,CC-4250,AB-2250,6
740189,BR-1100,MT-0850,16
740213,MM-4700,RS-0962,10
740255,BR-1100,XH-0100,11
740435,EM-0200,DR-0450,78
740565,RW-3850,RA-0675,45
740587,RW-3850,DJ-2450,28
740633,TB-2300,AB-2250,7
