pid,kicker,kgro,knet,ktb,kr,kry
672944,SG-0800,70,44,0,AR-1100,26
672975,SG-0800,65,45,1,,0
673010,DH-3970,63,63,0,,0
673012,TM-3300,65,45,1,,0
673026,TM-3300,67,51,0,DM-1200,16
673035,RS-3400,65,45,1,,0
673045,TM-3300,65,40,0,DM-1200,25
673052,RS-3400,68,44,0,MM-5750,24
673066,KF-0250,65,42,0,DM-1200,23
673073,RS-3400,70,35,0,MM-5750,35
673097,RS-3400,68,45,0,MM-5750,23
673113,RS-3400,65,45,1,,0
673142,KF-0250,69,37,0,DM-1200,32
673152,RS-3400,65,45,1,,0
673181,KF-0250,65,45,1,,0
673191,AF-1150,65,45,1,,0
673201,MD-0125,60,60,0,DM-3100,0
673209,JG-0850,61,47,0,JL-0215,14
673237,AF-1150,54,37,0,DM-3100,17
673247,JG-0850,70,13,0,DW-3125,57
673259,JG-0850,69,52,0,DW-3125,17
673272,JG-0850,65,45,1,,0
673283,AF-1150,51,36,0,AD-1300,15
673302,JG-0850,65,45,1,,0
673323,JG-0850,58,58,0,DW-3125,0
673336,AF-1150,11,11,0,,0
673344,BW-0350,65,45,1,,0
673358,BW-0350,65,45,1,,0
673375,BW-0350,65,45,1,,0
673385,GZ-2000,58,44,0,CP-0750,14
673399,GZ-2000,65,45,1,,0
673417,GZ-2000,63,44,0,CP-0750,19
673431,GZ-2000,60,18,0,CP-0750,42
673446,BW-0350,65,45,1,,0
673514,GZ-2000,68,47,0,MS-1300,21
673516,BW-0350,65,45,1,,0
673528,JM-7000,55,38,0,JC-5900,17
673543,JM-7000,70,16,0,AC-2400,54
673553,RQ-0050,68,38,0,NM-0250,30
673566,RQ-0050,69,46,0,NM-0250,23
673612,JM-7000,67,47,0,AC-2400,20
673614,RQ-0050,67,34,0,NM-0250,33
673636,JM-7000,62,38,0,AC-2400,24
673646,RQ-0050,65,45,1,,0
673664,JM-7000,65,45,1,,0
673686,RQ-0050,68,37,0,NM-0250,31
673691,JM-7000,15,15,0,,0
673699,SJ-0300,60,44,0,JJ-3900,16
673711,SJ-0300,70,47,0,JJ-3900,23
673730,CB-2275,63,40,0,TJ-2400,23
673747,CB-2275,65,45,1,,0
673767,SJ-0300,67,43,0,JJ-3900,24
673778,CB-2275,69,43,0,TJ-2400,26
673789,CB-2275,65,45,1,,0
673791,CB-2275,65,38,0,TJ-2400,27
673811,SJ-0300,73,53,0,JJ-3900,20
673842,CB-2275,55,50,0,TJ-2400,5
673846,CB-2275,58,25,0,,0
673852,SJ-0300,65,45,1,,0
673886,SJ-0300,65,45,1,,0
673895,CB-2275,50,43,0,MT-0550,7
673896,CB-0700,65,45,1,,0
673902,CB-0700,65,45,1,,0
673913,JB-7100,65,45,1,,0
673919,CB-0700,65,45,1,,0
673936,JB-7100,65,45,1,,0
673950,JB-7100,69,23,0,BR-0050,46
673978,CB-0700,65,45,1,,0
673980,JB-7100,69,43,0,BR-0050,26
673990,JB-7100,70,48,0,BR-0050,22
674002,CB-0700,71,45,0,DH-1800,26
674035,CB-0700,69,41,0,DH-1800,28
674042,JB-7100,65,45,1,,0
674062,JB-7100,68,53,0,BR-0050,15
674065,MB-3000,65,45,1,,0
674080,MB-3000,65,31,0,BE-0350,34
674104,PD-0200,61,38,0,EW-0500,23
674122,MB-3000,63,32,0,BE-0350,31
674133,PD-0200,64,38,0,EW-0500,26
674146,PD-0200,59,43,0,EW-0500,16
674151,MB-3000,63,48,0,PT-0400,15
674153,PD-0200,65,15,0,EW-0500,50
674219,MB-3000,65,45,1,,0
674227,PM-0300,65,45,1,,0
674249,PM-0300,72,44,0,OB-0150,28
674270,PM-0300,65,45,1,,0
674284,PM-0300,65,45,1,,0
674312,BM-1650,65,45,1,,0
674324,BM-1650,54,31,0,QB-0250,23
674339,BM-1650,65,45,1,,0
674353,PM-0300,65,45,1,,0
674365,BM-1650,45,35,0,JD-2550,10
674373,PM-0300,73,32,0,OB-0150,41
674391,DB-0200,74,54,1,,0
674412,DB-0200,74,54,1,,0
674452,CS-4250,50,30,1,,0
674477,CS-4250,73,53,1,,0
674494,CS-4250,71,51,1,,0
674507,DB-0200,72,52,1,,0
674519,CS-4250,68,-11,0,LW-1150,79
674524,DB-0200,74,54,1,,0
674535,CS-4250,73,53,1,,0
674546,DB-0200,70,50,1,,0
674553,CS-4250,73,53,1,,0
674567,DB-0200,72,52,1,,0
674569,DB-0200,74,54,1,,0
674581,JL-0207,68,38,0,MM-0900,30
674601,JL-0207,65,45,1,,0
674631,JL-0207,65,45,1,,0
674640,RG-1500,67,43,0,JH-3450,24
674668,JL-0207,50,34,0,KC-0250,16
674669,RG-1500,65,45,1,,0
674708,RG-1500,65,45,1,,0
674724,JL-0207,65,45,1,,0
674736,RG-1500,65,45,1,,0
674749,JG-0850,68,51,0,KT-0450,17
674779,RB-4650,65,45,1,,0
674809,JG-0850,70,49,0,DS-3031,21
674811,JG-0850,65,45,1,,0
674828,JG-0850,63,54,0,ZS-0150,9
674829,RB-4650,65,45,1,,0
674838,JG-0850,65,45,1,,0
674845,JG-0850,65,45,1,,0
674855,RB-4650,67,45,0,DH-2550,22
674889,RB-4650,65,45,1,,0
674908,SM-0650,71,48,0,MH-4000,23
674921,MC-3000,71,41,0,AA-0025,30
674989,SM-0650,65,45,1,,0
674991,MC-3000,70,-34,0,AA-0025,104
674996,SM-0650,65,45,1,,0
675036,SM-0650,62,32,0,MH-4000,30
675064,MC-3000,65,45,1,,0
675075,SM-0650,63,38,0,MH-4000,25
675086,MC-3000,16,16,0,,0
675093,CB-0700,65,45,1,,0
675115,DB-0200,65,45,1,,0
675125,CB-0700,60,34,0,RS-2125,26
675133,DB-0200,65,45,1,,0
675170,DB-0200,65,45,1,,0
675240,CB-0700,45,36,0,TW-2270,9
675245,GG-0100,69,49,0,DM-1200,20
675260,GG-0100,65,47,0,DM-1200,18
675272,RS-3400,65,45,1,,0
675285,GG-0100,63,46,0,DM-1200,17
675296,RS-3400,65,45,1,,0
675315,RS-3400,66,44,0,FW-0750,22
675348,GG-0100,65,45,1,,0
675361,GG-0100,66,48,0,DM-1200,18
675377,GG-0100,60,47,0,DM-1200,13
675386,RG-1500,65,45,1,,0
675395,GZ-2000,70,51,0,MM-0900,19
675399,RG-1500,65,45,1,,0
675412,GZ-2000,65,53,0,MM-0900,12
675426,RG-1500,65,45,1,,0
675446,RG-1500,60,40,1,,0
675455,RG-1500,65,45,1,,0
675473,GZ-2000,65,45,1,,0
675503,GZ-2000,65,45,1,,0
675516,RG-1500,65,45,1,,0
675526,RG-1500,65,45,1,,0
675537,RG-1500,72,45,0,BC-3070,27
675550,KF-0250,65,57,0,RR-1150,8
675563,DH-3970,64,48,0,CS-3400,16
675570,KF-0250,66,45,0,RR-1150,21
675581,DH-3970,65,45,1,,0
675596,KF-0250,65,45,1,,0
675600,DH-3970,65,45,1,,0
675615,DH-3970,65,45,1,,0
675631,DH-3970,65,45,1,,0
675651,DH-3970,65,45,1,,0
675664,DH-3970,67,37,0,CS-3400,30
675670,DH-3970,70,49,0,CS-3400,21
675681,DH-3970,65,45,1,,0
675702,CS-4250,70,33,0,DW-3125,37
675714,AF-1150,60,29,0,JH-5750,31
675720,CS-4250,69,64,0,DW-3125,5
675723,MD-0125,58,38,0,DS-3300,20
675736,CS-4250,65,45,1,,0
675767,AF-1150,65,45,1,,0
675777,AF-1150,65,45,1,,0
675803,AF-1150,65,45,1,,0
675846,AF-1150,65,45,1,,0
675864,CS-4250,65,45,1,,0
675903,TC-2450,65,45,1,,0
675914,CB-2275,67,37,0,DJ-1850,30
675922,TC-2450,65,45,1,,0
675933,CB-2275,73,45,0,DJ-1850,28
675972,CB-2275,65,45,1,,0
675989,CB-2275,65,45,1,,0
675991,CB-2275,65,45,1,,0
676008,CB-2275,70,44,0,MM-4500,26
676032,TC-2450,65,45,1,,0
676041,CB-2275,67,45,0,MM-4500,22
676065,JT-3950,65,45,1,,0
676097,JM-7000,73,23,0,RM-5050,50
676116,JT-3950,65,45,1,,0
676133,JM-7000,65,45,1,,0
676142,JT-3950,65,45,1,,0
676153,JM-7000,65,45,1,,0
676159,JM-7000,65,45,1,,0
676201,JM-7000,65,45,1,,0
676213,JT-3950,65,45,1,,0
676238,SJ-0300,65,45,1,,0
676249,BW-0350,62,32,0,TJ-2400,30
676273,BW-0350,62,25,0,TJ-2400,37
676289,BW-0350,66,38,0,TJ-2400,28
676300,SJ-0300,44,32,0,MP-2350,12
676312,SJ-0300,58,-35,0,CP-0750,93
676314,BW-0350,67,44,0,TJ-2400,23
676325,BW-0350,65,45,1,,0
676376,BW-0350,60,44,0,TJ-2400,16
676387,BW-0350,67,48,0,TJ-2400,19
676398,JB-7100,65,45,1,,0
676415,SG-0800,65,40,0,DH-1800,25
676419,JB-7100,69,45,0,DA-0900,24
676438,SG-0800,65,45,1,,0
676463,JB-7100,68,46,0,DA-0900,22
676479,JB-7100,54,42,0,DA-0900,12
676481,SG-0800,65,45,0,DH-1800,20
676496,JB-7100,65,45,1,,0
676510,SG-0800,65,45,1,,0
676522,JB-7100,58,45,0,DA-0900,13
676536,SG-0800,65,45,1,,0
676566,JB-7100,65,45,1,,0
676579,SG-0800,21,30,0,SV-0200,-9
676580,CS-0250,65,45,1,,0
676590,CS-0250,65,45,1,,0
676602,CS-0250,65,45,1,,0
676626,CS-0250,65,45,1,,0
676646,CS-0250,65,45,1,,0
676665,BM-1650,14,14,0,,0
676681,CS-0250,65,45,1,,0
676722,CS-0250,50,30,1,,0
676737,BM-1650,11,2,0,AS-0900,9
676749,BM-1650,9,9,0,,0
676754,SH-0400,65,45,1,,0
676797,CC-1150,63,43,0,TL-1025,20
676800,JR-3700,61,39,0,PP-0400,22
676814,CC-1150,65,45,1,,0
676824,CC-1150,65,45,1,,0
676833,SH-0400,65,45,1,,0
676843,CC-1150,68,45,0,TL-1025,23
676853,SH-0400,70,48,0,DJ-1325,22
676867,CC-1150,61,34,0,TL-1025,27
676873,SH-0400,70,46,0,DJ-1325,24
676893,SH-0400,68,52,0,DJ-1325,16
676900,SH-0400,65,48,0,DJ-1325,17
676914,CC-1150,58,58,0,TL-1025,0
676931,CC-1150,67,33,0,TL-1025,34
676940,SH-0400,12,12,0,,0
676944,NN-0200,62,44,0,AJ-1200,18
676977,MN-0800,69,43,0,KM-3250,26
676990,NN-0200,69,47,0,BT-0300,22
677007,MN-0800,62,38,0,KM-3250,24
677027,MN-0800,65,51,0,KM-3250,14
677065,NN-0200,64,53,0,AJ-1200,11
677106,JM-7000,65,45,1,,0
677117,RS-3400,65,45,1,,0
677138,JM-7000,65,45,1,,0
677149,RS-3400,65,45,1,,0
677180,JM-7000,65,45,1,,0
677186,RS-3400,65,45,1,,0
677201,JM-7000,68,46,0,DM-1200,22
677210,RS-3400,65,45,1,,0
677247,JM-7000,65,45,1,,0
677253,JM-7000,65,45,1,,0
677266,SJ-0300,72,43,0,AA-0025,29
677282,SM-0650,65,45,1,,0
677298,SM-0650,72,49,0,SR-0750,23
677340,SM-0650,61,47,0,MR-0500,14
677341,SM-0650,65,45,1,,0
677354,SJ-0300,69,44,0,AA-0025,25
677369,SJ-0300,65,45,1,,0
677381,SJ-0300,65,45,1,,0
677392,SM-0650,68,44,0,SR-0750,24
677405,MK-0760,76,50,0,GT-0100,26
677419,MB-3000,68,32,0,QB-0250,36
677457,MB-3000,65,45,1,,0
677474,MB-3000,65,45,1,,0
677490,PM-0300,65,45,1,,0
677500,PM-0300,65,45,1,,0
677515,MB-3000,69,35,0,QB-0250,34
677540,PM-0300,65,45,1,,0
677556,PM-0300,65,45,1,,0
677580,PM-0300,73,47,0,EW-0500,26
677588,RB-4650,65,45,1,,0
677621,NN-0200,63,42,0,AC-2400,21
677637,RB-4650,65,45,1,,0
677652,NN-0200,65,26,0,AC-2400,39
677668,NN-0200,68,47,0,AC-2400,21
677684,RB-4650,65,45,1,,0
677693,NN-0200,61,45,0,AC-2400,16
677705,NN-0200,65,45,1,,0
677743,RB-4650,65,45,1,,0
677764,CB-0700,69,51,0,JH-5750,18
677776,CS-4250,68,48,0,BR-0050,20
677799,CB-0700,70,57,0,JH-5750,13
677810,CB-0700,59,43,0,RC-2300,16
677829,CB-0700,65,26,0,JH-5750,39
677837,CS-4250,65,45,1,,0
677852,CB-0700,65,39,0,JH-5750,26
677861,CS-4250,65,45,1,,0
677885,CB-0700,65,45,1,,0
677906,CB-0700,65,45,1,,0
677931,CS-4250,10,10,0,,0
677939,CB-0700,65,45,1,,0
677951,BM-1650,69,41,0,DT-1250,28
677961,BM-1650,70,44,0,DT-1250,26
677994,RG-1500,65,45,1,,0
678007,RG-1500,64,62,0,OB-0150,2
678029,RG-1500,66,47,0,OB-0150,19
678062,RG-1500,60,36,0,OB-0150,24
678074,BM-1650,65,45,1,,0
678109,RG-1500,10,10,0,,0
678111,MC-3000,67,38,0,CP-0750,29
678136,MC-3000,52,29,0,ZL-0200,23
678142,BW-0350,69,-1,0,JJ-0775,70
678147,MC-3000,65,45,1,,0
678162,MC-3000,65,45,1,,0
678193,MC-3000,51,25,0,,0
678196,BW-0350,63,50,0,JJ-0775,13
678210,MC-3000,63,41,0,CP-0750,22
678229,BW-0350,65,45,1,,0
678239,MC-3000,68,16,0,CP-0750,52
678270,MC-3000,49,34,0,ZL-0200,15
678284,JT-3950,65,45,1,,0
678316,GZ-2000,65,37,0,RM-5050,28
678362,GZ-2000,65,45,1,,0
678390,GZ-2000,66,36,0,RM-5050,30
678418,JT-3950,65,45,1,,0
678431,JT-3950,65,45,1,,0
678455,DB-0200,71,38,0,JL-0215,33
678492,DB-0200,65,45,1,,0
678523,DB-0200,40,34,0,ZV-0100,6
678529,AF-1150,65,45,1,,0
678531,AF-1150,65,45,1,,0
678555,AF-1150,65,45,1,,0
678566,DB-0200,61,61,0,,0
678579,DB-0200,65,45,1,,0
678602,DH-3970,35,27,0,MT-1300,8
678616,GG-0100,74,51,0,AR-1100,23
678621,DH-3970,66,43,0,JW-1500,23
678639,GG-0100,64,-35,0,AR-1100,99
678641,DH-3970,65,45,1,,0
678661,GG-0100,65,45,1,,0
678672,GG-0100,70,36,0,AR-1100,34
678691,GG-0100,65,45,1,,0
678698,GG-0100,65,45,1,,0
678724,GG-0100,65,45,1,,0
678740,GG-0100,66,45,0,AR-1100,21
678764,GG-0100,51,38,0,JC-5680,13
678766,SH-0400,65,45,1,,0
678779,SH-0400,70,47,0,BE-0350,23
678797,SH-0400,70,51,0,BE-0350,19
678822,SH-0400,66,45,0,BE-0350,21
678849,BP-0750,65,45,1,,0
678851,BP-0750,65,45,1,,0
678864,BP-0750,65,45,1,,0
678875,SH-0400,69,36,0,BE-0350,33
678888,BP-0750,65,45,1,,0
678898,SH-0400,65,45,1,,0
678934,JL-0207,65,45,1,,0
678961,CS-0250,65,45,1,,0
678973,JL-0207,65,45,1,,0
678986,CS-0250,65,45,1,,0
679007,CS-0250,37,37,0,,0
679009,CS-0250,65,45,1,,0
679038,CS-0250,65,45,1,,0
679071,CS-0250,68,50,0,JH-3450,18
679080,CS-0250,65,45,1,,0
679086,MN-0800,65,45,1,,0
679119,MN-0800,65,45,1,,0
679132,CC-1150,65,45,1,,0
679151,MN-0800,71,39,0,DJ-1325,32
679157,CC-1150,65,45,1,,0
679170,CC-1150,65,45,1,,0
679184,CC-1150,65,45,1,,0
679196,CC-1150,65,45,1,,0
679210,MN-0800,73,44,0,DJ-1325,29
679225,CC-1150,73,15,0,BT-0300,58
679235,MN-0800,65,45,1,,0
679249,MN-0800,70,49,0,DJ-1325,21
679257,CC-1150,34,34,0,,0
679258,SG-0800,65,45,1,,0
679278,SG-0800,66,52,0,DM-3100,14
679305,JG-0850,65,45,1,,0
679339,SG-0800,46,30,0,AD-1300,16
679341,JG-0850,65,45,1,,0
679355,JG-0850,53,43,0,MW-2550,10
679371,SG-0800,65,45,1,,0
679387,SG-0800,65,45,1,,0
679416,JG-0850,40,40,0,,0
679430,SM-0650,65,45,1,,0
679465,SM-0650,65,45,1,,0
679474,CS-4250,65,45,1,,0
679488,SM-0650,65,45,1,,0
679499,SM-0650,65,45,1,,0
679516,SM-0650,65,45,1,,0
679518,CS-4250,70,45,0,AA-0025,25
679533,SM-0650,65,45,1,,0
679542,SM-0650,65,45,1,,0
679565,SM-0650,65,45,1,,0
679586,CS-4250,65,45,1,,0
679593,GG-0100,65,45,1,,0
679598,GG-0100,65,45,1,,0
679612,GG-0100,65,45,1,,0
679626,DB-0200,65,45,1,,0
679656,GG-0100,65,45,1,,0
679660,GG-0100,65,45,1,,0
679672,DB-0200,65,45,1,,0
679687,DB-0200,65,45,1,,0
679704,GG-0100,65,45,1,,0
679716,GG-0100,65,45,1,,0
679735,DB-0200,9,6,0,TD-0700,3
679752,RG-1500,68,50,0,JJ-0775,18
679787,MC-3000,65,45,1,,0
679822,RG-1500,62,-2,0,JJ-0775,64
679831,MC-3000,60,23,0,DT-1250,37
679840,RG-1500,36,36,0,,0
679846,MC-3000,65,45,1,,0
679885,RG-1500,65,45,1,,0
679927,NN-0200,65,45,1,,0
679947,NN-0200,65,45,1,,0
679961,NN-0200,68,43,0,CS-3400,25
679988,KF-0250,69,42,0,KM-3250,27
680006,KF-0250,69,44,0,KM-3250,25
680010,KF-0250,65,45,1,,0
680020,NN-0200,65,45,1,,0
680035,NN-0200,67,42,0,CS-3400,25
680085,MN-0800,65,45,1,,0
680098,MN-0800,65,45,1,,0
680134,MN-0800,65,45,1,,0
680140,ZH-0150,65,45,1,,0
680152,MN-0800,60,37,0,BC-3070,23
680163,ZH-0150,65,45,1,,0
680181,MN-0800,67,28,0,BC-3070,39
680186,MN-0800,65,45,1,,0
680244,MB-3000,65,45,1,,0
680269,BW-0350,65,45,1,,0
680296,MB-3000,65,45,1,,0
680325,BW-0350,65,45,1,,0
680353,BW-0350,65,45,1,,0
680374,BW-0350,70,26,0,EW-0500,44
680383,BW-0350,65,45,1,,0
680395,MB-3000,8,8,0,,0
680399,DH-3970,65,45,1,,0
680443,DH-3970,63,44,0,DH-1800,19
680450,DH-3970,65,45,1,,0
680476,DH-3970,65,45,1,,0
680485,JB-7100,70,46,0,AR-1100,24
680530,DH-3970,65,45,1,,0
680538,JB-7100,65,56,0,CT-1220,9
680556,JB-7100,67,42,0,RR-1150,25
680570,CB-0700,65,48,0,QB-0250,17
680588,PM-0300,65,45,1,,0
680602,CB-0700,72,50,0,QB-0250,22
680615,PM-0300,65,45,1,,0
680633,CB-0700,67,45,0,QB-0250,22
680646,CB-0700,69,46,0,QB-0250,23
680655,PM-0300,65,45,1,,0
680669,PM-0300,65,45,1,,0
680678,PM-0300,65,45,1,,0
680695,PM-0300,65,45,1,,0
680720,PM-0300,65,45,1,,0
680746,CS-0250,65,42,0,MT-0550,23
680754,JG-0850,73,35,0,KD-0450,38
680783,JG-0850,66,41,0,KD-0450,25
680807,CS-0250,65,40,0,MT-0550,25
680819,JG-0850,65,45,1,,0
680824,CS-0250,58,38,0,MT-0550,20
680838,JG-0850,65,29,0,KD-0450,36
680848,CS-0250,65,45,0,MT-0550,20
680857,CS-0250,66,35,0,MT-0550,31
680870,JG-0850,65,44,0,KD-0450,21
680881,CS-0250,65,38,0,MT-0550,27
680902,CS-0250,64,46,0,MT-0550,18
680913,SJ-0300,65,45,1,,0
680940,RS-3400,67,42,0,JR-3270,25
680949,SJ-0300,65,45,1,,0
680985,SJ-0300,70,39,0,TM-1150,31
680993,RS-3400,59,34,0,JR-3270,25
681003,SJ-0300,65,45,1,,0
681016,RS-3400,64,43,0,JR-3270,21
681056,RS-3400,69,34,0,JR-3270,35
681068,SJ-0300,65,45,1,,0
681074,JL-0207,65,45,1,,0
681085,JM-7000,65,45,1,,0
681102,JM-7000,65,45,1,,0
681120,JL-0207,65,45,1,,0
681139,JM-7000,61,48,0,JH-3450,13
681155,JL-0207,65,45,1,,0
681164,JL-0207,65,45,1,,0
681167,JM-7000,65,45,1,,0
681180,JM-7000,65,45,1,,0
681203,JL-0207,65,45,1,,0
681217,JM-7000,65,45,1,,0
681233,JL-0207,65,45,1,,0
681255,JM-7000,9,9,0,,0
681258,AF-1150,65,45,1,,0
681293,RB-4650,64,25,0,,0
681347,RB-4650,65,45,1,,0
681349,RB-4650,72,53,0,DW-3125,19
681365,RB-4650,67,42,0,DW-3125,25
681385,AF-1150,55,44,0,KD-0400,11
681397,RB-4650,69,49,0,DW-3125,20
681406,RB-4650,65,45,1,,0
681422,MD-0125,10,10,0,,0
681431,RB-4650,69,41,0,DW-3125,28
681443,AF-1150,30,25,0,,0
681445,CC-1150,65,45,1,,0
681470,CC-1150,69,49,0,BE-0350,20
681488,CC-1150,63,42,0,BE-0350,21
681523,BP-0750,64,41,0,DJ-1325,23
681539,CC-1150,68,42,0,BE-0350,26
681547,BP-0750,65,45,1,,0
681562,BP-0750,68,44,0,DJ-1325,24
681598,CC-1150,62,44,0,QP-0050,18
681610,SH-0400,65,45,1,,0
681635,CB-2275,61,31,0,TL-1025,30
681659,SH-0400,65,29,0,JJ-3900,36
681669,CB-2275,67,50,0,TL-1025,17
681683,SH-0400,65,45,1,,0
681693,CB-2275,65,45,1,,0
681699,CB-2275,67,13,0,TL-1025,54
681716,CB-2275,66,42,0,TL-1025,24
681726,SH-0400,70,38,0,JJ-3900,32
681744,SH-0400,65,45,1,,0
681749,CB-2275,61,38,0,TL-1025,23
681757,SH-0400,70,39,0,JJ-3900,31
681773,CB-2275,65,45,1,,0
681778,SH-0400,66,47,0,JJ-3900,19
681786,SG-0800,66,47,0,OB-0150,19
681796,SG-0800,65,45,1,,0
681835,SG-0800,65,45,1,,0
681855,BM-1650,65,45,1,,0
681862,BM-1650,65,45,1,,0
681906,SG-0800,72,45,0,OB-0150,27
681916,BM-1650,65,45,1,,0
681932,BM-1650,65,45,1,,0
681955,BM-1650,65,45,1,,0
681962,BM-1650,65,45,1,,0
681970,TC-2450,62,40,0,KC-1250,22
681986,JT-3950,65,45,1,,0
682000,JT-3950,65,45,1,,0
682015,TC-2450,64,25,0,,0
682020,JT-3950,72,34,0,JG-1250,38
682032,TC-2450,61,44,0,KC-1250,17
682046,TC-2450,34,28,0,MW-2450,6
682047,JT-3950,65,45,1,,0
682056,TC-2450,65,45,1,,0
682070,JT-3950,71,31,0,JG-1250,40
682100,JT-3950,65,45,1,,0
682119,TC-2450,65,45,1,,0
682134,SM-0650,69,47,0,JJ-0775,22
682150,SM-0650,65,45,1,,0
682165,SM-0650,65,45,1,,0
682170,SM-0650,60,40,1,,0
682218,MC-3000,72,47,0,AA-0025,25
682231,SM-0650,55,40,0,MH-4000,15
682240,MC-3000,65,45,1,,0
682246,MC-3000,69,43,0,AA-0025,26
682275,SM-0650,73,49,0,JJ-0775,24
682289,MC-3000,65,45,1,,0
682303,JB-7100,65,45,1,,0
682323,RB-4650,66,46,0,DH-1800,20
682338,JB-7100,67,32,0,AC-2400,35
682353,JB-7100,67,44,0,AC-2400,23
682364,RB-4650,65,45,1,,0
682369,JB-7100,61,41,0,BP-1200,20
682380,JB-7100,56,46,0,JC-5900,10
682384,RB-4650,65,39,0,DH-1800,26
682442,RB-4650,65,45,1,,0
682459,RB-4650,65,50,0,DH-1800,15
682462,JB-7100,59,39,0,AC-2400,20
682477,RB-4650,66,23,0,DH-1800,43
682486,JH-3230,65,45,1,,0
682499,CC-1150,71,46,0,BC-3070,25
682563,CC-1150,56,53,0,TA-1050,3
682565,CC-1150,69,38,0,BC-3070,31
682579,JH-3230,68,68,0,KW-1250,0
682591,CC-1150,65,45,1,,0
682604,CC-1150,72,31,0,BC-3070,41
682636,CC-1150,70,29,0,BC-3070,41
682651,MB-3000,62,37,0,BR-0050,25
682684,CB-0700,65,45,1,,0
682701,MB-3000,63,39,0,BR-0050,24
682722,MB-3000,65,45,1,,0
682732,CB-0700,68,39,0,DH-2700,29
682745,MB-3000,65,47,0,DD-3050,18
682757,CB-0700,72,54,0,DH-2700,18
682768,CB-0700,65,45,1,,0
682784,MB-3000,65,45,1,,0
682810,CB-0700,60,40,1,,0
682816,GG-0100,65,45,1,,0
682837,KF-0250,65,45,1,,0
682849,KF-0250,65,45,1,,0
682862,GG-0100,65,45,1,,0
682892,GG-0100,65,45,1,,0
682900,KF-0250,68,44,0,FW-0750,24
682913,GG-0100,65,45,1,,0
682927,GG-0100,68,42,0,CS-3400,26
682935,KF-0250,65,45,1,,0
682949,KF-0250,65,45,1,,0
682956,GG-0100,65,45,1,,0
682972,KF-0250,68,30,0,FW-0750,38
682986,GG-0100,65,45,1,,0
682995,BW-0350,63,16,0,TL-1025,47
683021,SH-0400,70,44,0,CP-0750,26
683058,SH-0400,70,51,0,CP-0750,19
683066,SH-0400,65,45,1,,0
683073,SH-0400,73,44,0,CP-0750,29
683087,SH-0400,72,49,0,CP-0750,23
683106,SH-0400,66,-35,0,CP-0750,101
683108,BW-0350,65,45,1,,0
683124,SH-0400,45,40,0,ZL-0200,5
683143,JG-0850,63,42,0,KM-3250,21
683157,JG-0850,65,45,1,,0
683171,NN-0200,59,36,0,MT-0550,23
683182,JG-0850,65,45,1,,0
683208,NN-0200,70,51,0,MT-0550,19
683217,JG-0850,65,45,1,,0
683219,NN-0200,66,49,0,MT-0550,17
683271,NN-0200,66,41,0,MT-0550,25
683297,JG-0850,65,45,1,,0
683306,JG-0850,65,45,1,,0
683313,JT-3950,65,45,1,,0
683381,AF-1150,65,45,1,,0
683388,AF-1150,65,45,1,,0
683396,JT-3950,64,44,0,DW-3125,20
683398,AF-1150,66,43,0,RM-5050,23
683406,JT-3950,65,45,1,,0
683439,JT-3950,72,50,0,DW-3125,22
683469,TC-2450,65,45,0,CP-0800,20
683497,MN-0800,69,48,0,DJ-0850,21
683510,MN-0800,67,46,0,DJ-0850,21
683525,MN-0800,68,47,0,DJ-0850,21
683536,MN-0800,72,44,0,DJ-0850,28
683547,MN-0800,62,41,0,DJ-0850,21
683563,MN-0800,50,30,1,,0
683579,MN-0800,65,45,1,,0
683597,MN-0800,65,45,1,,0
683613,RS-3400,65,45,1,,0
683641,RS-3400,71,40,0,DR-2250,31
683653,JM-7000,68,55,0,TM-1150,13
683666,RS-3400,69,46,0,DR-2250,23
683683,JM-7000,70,40,0,TM-1150,30
683694,RS-3400,43,43,0,,0
683696,JM-7000,65,45,1,,0
683717,JM-7000,65,45,1,,0
683729,RS-3400,65,45,1,,0
683737,JM-7000,68,45,0,TM-1150,23
683743,JM-7000,63,45,0,TM-1150,18
683748,RS-3400,65,45,1,,0
683752,RS-3400,65,45,1,,0
683758,JM-7000,65,45,1,,0
683778,RG-1500,65,45,1,,0
683790,RG-1500,55,32,0,QP-0050,23
683801,RG-1500,69,48,0,BE-0350,21
683810,BP-0750,65,45,1,,0
683820,RG-1500,65,46,0,BE-0350,19
683838,BP-0750,65,47,0,DT-1250,18
683864,BP-0750,65,45,1,,0
683928,RG-1500,62,44,0,BE-0350,18
683936,BP-0750,67,-7,0,DT-1250,74
683943,RG-1500,65,25,0,BE-0350,40
683954,JL-0207,74,41,0,OB-0150,33
683964,BM-1650,65,45,1,,0
683996,BM-1650,65,41,0,JH-3450,24
684017,BM-1650,65,45,1,,0
684029,JL-0207,65,45,1,,0
684036,BM-1650,65,45,1,,0
684112,CS-0250,65,45,1,,0
684123,SJ-0300,64,31,0,KD-0450,33
684136,CS-0250,71,51,0,JR-3270,20
684188,SJ-0300,65,45,1,,0
684190,SJ-0300,65,45,1,,0
684202,CS-0250,70,48,0,JR-3270,22
684218,SJ-0300,50,30,1,,0
684234,CS-0250,65,45,1,,0
684245,CS-0250,67,41,0,JR-3270,26
684261,CS-0250,68,48,0,JR-3270,20
684272,SG-0800,64,48,0,JH-5750,16
684318,SG-0800,65,46,0,JH-5750,19
684335,NE-0250,24,24,0,,0
