pid,fum,frcv,fry,forc
671590,RB-2275,GB-0350,0,
671666,AD-0100,AD-0100,0,
671739,BS-0650,EP-0550,0,KD-1475
671815,ZM-0150,JC-5630,0,JW-1100
672063,CW-1850,JW-3050,0,
672255,EL-0010,EL-0010,0,CH-1500
672294,AR-1300,RR-1050,0,DW-1100
672304,JJ-4200,JJ-4200,0,BM-0330
672317,QB-0250,QB-0250,0,
672319,JH-2250,RH-0700,0,
672356,AL-1100,AL-1100,0,KE-0050
672364,FG-0200,HT-0600,0,SL-0950
672371,FW-0750,FW-0750,0,
672375,JS-6700,BW-0920,0,TC-2000
672425,CN-0500,BW-2650,0,
672729,EL-0010,KL-1400,0,CT-1500
672802,AR-1300,AR-1300,0,KE-0050
672870,JE-0100,WB-0700,0,WB-0700
672928,AR-1100,AR-1100,0,
672934,MJ-2275,RN-1100,0,AB-2700
672942,LB-0500,LB-0500,0,SP-0100
672998,JC-5680,,0,JF-3150
673028,AG-0250,MM-0912,0,
673030,MM-5750,SJ-0650,0,CR-0875
673095,DM-1200,OG-0700,0,DH-2000
673200,RT-0150,,0,
673201,DM-3100,DM-3100,0,
673294,RT-0150,JH-5900,2,JH-5900
673323,DW-3125,DW-3125,0,
673471,AP-0700,,0,AA-1900
673472,AP-0700,AP-0700,0,
673586,BB-2425,BB-2425,0,
673676,BB-2425,CP-0100,0,CP-0100
673681,NM-0250,KD-0400,0,
673694,CI-0300,BM-0300,0,TS-2050
673763,TJ-2400,,0,AB-1950
673795,LM-1850,,0,RS-0962
673818,LM-1850,JJ-3900,0,MM-3800
673842,TJ-2400,AC-1350,0,RN-1250
673862,AB-3500,RA-1350,0,AH-3600
673895,MT-0550,VW-0250,0,
673939,DM-0450,JB-5700,0,JH-0840
673985,CS-1950,TW-0130,0,JB-5700
674028,BR-0050,BR-0050,0,
674036,OB-0075,,0,SM-3000
674064,ME-0600,TW-0130,5,
674212,MP-0900,MR-2500,0,
674464,MC-0700,MC-0700,0,BG-1200
674495,MC-0700,ZM-0050,0,BG-1200
674611,JC-6200,EW-0400,0,MI-0150
674627,DI-0075,CJ-2175,0,TP-2000
674809,DS-3031,DW-3950,19,BR-0150
674839,CI-0300,BR-0150,0,BR-0150
674893,CS-0850,CS-0850,0,
674970,MS-4100,MS-4100,0,
675060,JA-0050,,0,GQ-0100
675106,MC-0700,MC-0700,0,GJ-0800
675214,BR-0050,BR-0050,0,
675237,JW-5650,DL-0450,0,TP-0650
675240,TW-2270,TW-2270,0,
675247,MM-0912,DM-1200,0,
675351,MM-0912,MM-0912,0,
675383,DM-1200,KS-0850,0,LK-0600
675406,MM-0900,MA-0450,3,BM-0250
675421,TM-0650,SM-1050,0,SM-1050
675544,KC-0250,AD-1475,40,RM-3050
675585,JC-5680,JC-5680,0,
675632,CS-3400,CS-3400,0,BB-2725
675722,RT-0150,,0,WT-0200
675780,SB-1100,SB-1100,0,DS-1760
675822,JK-0500,DK-0430,0,
675830,SB-1100,DK-0430,0,CM-1250
675909,JM-0850,AM-2300,3,
675944,JJ-3900,JJ-3900,0,
675950,MB-4550,KW-1550,0,CG-0150
675973,AH-1900,JJ-4250,0,WA-0100
675977,DW-3600,HM-0200,0,NO-0300
676177,JF-1900,TA-0600,0,AJ-1150
676194,JR-3270,NM-0250,0,
676318,MR-0970,MR-0970,0,LJ-1700
676448,EM-0200,JC-3518,0,CJ-2050
676526,TB-2300,MK-1700,8,JB-5700
676542,TB-2300,BS-4350,0,RA-1500
676579,RJ-0800,GD-0050,0,BB-2250
676591,PM-0200,RH-2350,0,JH-5550
676799,RW-3850,RW-3850,0,
676890,CP-0500,KW-2500,4,CA-1300
676898,CP-0500,BW-0150,22,KW-2500
676914,TL-1025,TL-1025,0,
677011,BT-0300,BT-0300,0,
677103,AG-1500,QD-0100,0,QD-0100
677154,BB-2425,DB-0950,0,BO-0400
677248,PS-0950,DH-4000,0,DH-4000
677286,DC-0725,TJ-2400,0,
677307,MK-0760,MK-0760,0,
677326,MC-2900,MC-2900,0,QD-0300
677430,FG-0200,PW-1400,0,OS-0400
677541,TC-2050,DJ-0500,0,EW-0100
677631,TY-0100,MW-2250,0,MW-2250
677723,RF-0500,BP-1200,0,
677728,KM-3250,KM-3250,0,TR-0175
677767,DM-4300,JS-4037,10,WG-0550
677815,JW-5650,JL-0260,0,WT-0200
677817,BR-0050,JH-2900,0,MK-0730
678096,JC-6200,MJ-0030,-2,VM-0300
678244,AP-0700,SS-1300,0,MB-5100
678309,JB-8550,,0,RM-3050
678353,TA-1050,CM-3250,0,
678369,MW-2450,MW-2450,0,EW-0550
678382,CK-0250,AM-1200,0,
678409,TG-1950,CU-0050,0,BW-2020
678420,CK-0250,,0,
678449,CK-0250,LG-1000,0,CU-0050
678552,MP-2000,RT-0150,0,
678663,MJ-2275,TD-0700,0,LK-0600
678680,KC-2350,KE-0050,0,KE-0050
678692,KC-2350,BB-1750,0,BB-1750
678729,CT-1220,MM-5450,0,TD-0700
678730,JR-1150,LK-0600,0,JN-1750
678751,DA-1300,DA-1300,0,
678768,SD-0800,SD-0800,0,KW-2500
678875,BE-0350,,0,DS-1730
679048,JH-3450,JF-2050,0,
679126,DJ-1325,BM-0360,0,EL-0060
679185,AD-0100,GB-0350,0,
679220,AD-0100,DB-5450,0,MG-0925
679222,CP-0500,LS-0500,0,MJ-1800
679251,LF-0200,,0,GI-1300
679257,MS-0150,GB-0350,0,
679299,KW-1150,KW-1150,0,JS-2100
679380,LM-1100,JF-3150,5,BK-0950
679420,LM-1100,LM-1100,0,
679428,TT-0500,CG-1250,0,RN-1100
679536,MS-0100,EA-0550,1,HN-0300
679678,CN-0500,CN-0500,0,
679801,RC-1500,RC-1500,0,
679811,EL-0010,LH-1900,0,CP-2500
679867,JT-3350,AR-1300,0,
679902,JC-6200,JC-6200,0,
680000,DB-3800,DB-3800,0,
680006,KM-3250,KM-3250,0,JS-0500
680028,CS-1500,JG-3850,0,KV-0050
680177,GB-0350,TE-0300,0,MR-1250
680270,TC-2050,AE-1100,0,AB-0650
680378,MR-2500,RS-0650,0,AB-0650
680401,EM-0200,EM-0200,0,
680492,KC-2350,KC-2350,0,
680544,DH-1800,DH-1800,0,
680569,EM-0200,,0,
680608,TH-1850,,0,SM-3000
680766,LM-1000,JH-5550,0,DP-1450
680852,TT-0500,DP-1450,0,TH-0200
680908,TT-0500,TT-0500,0,
680958,DC-0725,DC-0725,0,
681016,JR-3270,DS-3450,0,TM-1150
681044,DC-0725,DJ-2250,0,
681285,RF-0500,RF-0500,0,
681320,JD-2512,RT-0150,0,
681398,JD-2512,RT-0150,0,
681423,RT-0150,LM-0550,0,SR-0670
681438,JD-2512,RT-0150,0,
681461,BE-0350,AF-1500,0,
681601,VM-0250,,0,TJ-0950
681713,BR-1100,BR-1100,0,BW-0150
681734,JK-0250,,0,RC-1550
681775,RW-3850,TR-0112,0,
681899,RH-2350,MG-0250,0,CJ-2050
681910,CH-1290,SB-0225,0,
681922,OB-0150,OB-0150,0,
682152,JS-6200,JS-6200,0,DT-0100
682187,AR-1300,CL-0975,0,DT-0150
682238,JS-6200,RC-1500,0,IA-0100
682241,MS-4100,JR-3650,0,JP-2000
682347,JK-1000,JK-1000,0,
682348,CI-0300,JP-2900,0,JB-5700
682538,JC-4300,JC-4300,0,PP-0400
682579,KW-1250,,0,
682587,DJ-1325,,0,MB-0650
682718,MR-2500,TC-2050,0,KA-0625
682774,DM-0450,RA-0675,0,PW-1400
682847,JS-6700,SA-1150,31,SA-1150
682874,GO-0100,KV-0050,8,BD-0950
682875,MI-0100,AP-0450,0,TD-0700
682999,TR-0112,AE-1100,0,AE-1100
683097,TB-2650,MA-1150,0,BI-0150
683098,TL-1025,,0,BW-0735
683453,LM-1150,CU-0050,0,KL-0800
683587,AD-0680,RM-1600,0,CD-2200
683740,MM-0912,RD-0650,0,TS-2050
683750,SW-1900,WW-0900,3,
683868,MB-1800,MM-0900,0,
684024,DB-4800,,0,CH-1500
684043,MG-1150,VM-0300,0,VM-0300
684050,MG-1150,,0,VW-0100
684054,MF-0800,DS-4300,0,JB-8150
684117,LM-1850,,0,MP-0950
684143,LM-1850,LM-1850,0,DJ-1600
684146,JM-0200,CW-3700,1,MS-2400
684151,FH-0100,FH-0100,0,
684182,TK-0150,CW-3700,38,CW-3700
684251,DC-0725,DC-0725,0,
684338,JM-1550,,0,PC-0300
684433,ZE-0100,RM-3850,0,
684444,RC-2300,,0,
684450,KB-0350,MB-3875,0,JC-3550
684459,JJ-3900,DS-2350,0,JN-1350
684466,DW-3600,BW-2650,2,NI-0100
684530,JJ-3900,DH-2800,0,
684581,DW-3600,DW-3600,0,MA-0200
684591,MH-1600,VW-0250,0,JH-2100
684603,QB-0250,QB-0250,0,
684625,KC-2350,KC-2350,0,DL-0450
684629,DM-1600,DG-1300,0,DG-1300
684655,MC-0700,MC-0700,0,CB-0200
684700,DM-1600,MF-1400,0,JH-2800
684736,DS-4750,WB-0700,0,MF-1400
684761,DJ-0200,CJ-2100,0,JW-3050
684828,JW-6560,DB-5450,0,DB-5450
684857,AP-0700,AO-0370,0,JM-1650
684936,TB-2650,CC-0200,0,DF-1900
684992,MT-0550,BB-2600,0,
685058,RW-4050,,0,BM-0600
685151,BH-0800,BH-0800,0,ER-0150
685164,GW-1675,AB-3100,8,IW-0100
685209,BG-0100,JS-5700,0,DB-5200
685236,TB-1060,TB-1060,0,
685338,CD-0950,CD-0950,0,
685441,MS-4100,MS-4100,0,
685739,MM-0912,MM-0912,0,MW-1800
685981,DH-1700,ED-1000,0,CU-0050
686003,JA-1025,BW-0150,0,FC-0150
686108,BB-2425,ZB-0100,0,TC-2000
686167,BB-2425,RM-1400,0,
686173,BB-2425,CG-0750,29,MA-0200
686174,MH-1600,AB-2730,49,AB-2730
686292,FH-0100,MW-3400,0,JA-2825
686391,AS-1600,AS-1600,0,
686459,JC-6200,TM-3450,0,TM-3450
686560,MJ-2275,MJ-2275,0,
686589,JJ-4700,,0,TD-0700
686622,MR-2500,JJ-4700,0,KS-0850
686663,DF-1875,KE-0050,0,AK-0650
686680,MR-2500,KS-0850,0,KS-0850
686746,DC-0725,AH-3700,0,VM-0300
686766,JR-3270,JR-3270,0,
686797,RH-2350,RH-2350,0,ME-0425
686830,DT-0900,CW-3700,0,BH-1110
686845,BO-0650,MG-0250,0,KM-0050
686853,ES-0200,JC-4000,0,
687025,MH-4000,,0,
687161,KM-0450,JS-3250,0,
687175,BH-1900,DN-0700,0,JS-2100
687190,BH-1900,MB-3875,0,JS-2100
687225,DS-2170,JP-2900,0,LC-0850
687294,EM-0200,RJ-2000,9,
687339,JC-0400,JC-0400,0,MH-2400
687362,DW-3125,DW-3125,0,
687497,JW-5650,DW-4800,0,
687509,DD-3050,LS-1900,0,
687532,CR-0750,,0,
687799,JC-6200,BR-1000,0,BR-1000
687837,TB-2650,TB-2650,0,
688001,DR-2250,DR-2250,0,
688002,BB-2425,JP-0900,0,PW-0700
688014,DR-2250,AH-3900,0,JB-0200
688067,AB-1975,MA-0200,0,MA-0200
688136,BW-0850,DN-0700,0,JF-3060
688188,GW-0650,KJ-0100,34,JJ-5000
688269,RJ-0800,CT-1500,0,CT-1500
688322,OB-0075,,0,JN-1750
688362,CN-0500,KW-2800,0,
688427,MM-0912,AH-3050,0,CJ-2050
688429,TM-1150,TM-1150,0,
688433,DA-0900,CR-0875,0,PS-0950
688443,ZM-0150,DC-2550,0,
688605,TT-0500,CG-1250,0,RK-0500
688606,JC-5680,CG-1700,5,
688737,JA-1025,TB-2400,73,DJ-1600
688766,JM-0200,AW-1650,0,
688876,DJ-1850,,0,BW-0150
689008,JM-0850,CE-0650,0,MB-1900
689096,JS-6200,BM-0750,0,BM-0750
689212,RH-2350,MM-3800,0,WA-0100
689223,BO-0650,BO-0650,0,
689362,BO-0650,BO-0650,0,
689437,RJ-2000,PR-0300,0,OF-0100
689482,RT-0150,MP-2000,0,MI-0150
689628,AB-2000,CD-2200,21,CD-2200
689680,JH-4025,IW-0100,0,
689812,PP-0400,TN-0550,0,
689861,SB-1100,FR-0200,0,MG-0925
689869,RM-1200,DS-5150,0,JM-1650
689996,AA-0025,AA-0025,0,
690032,WS-0925,WS-0925,0,ST-1200
690036,AA-0025,HK-0100,0,HK-0100
690050,JB-2700,MO-0250,0,SA-1150
690229,DJ-1300,BM-0750,40,MS-2400
690326,KC-2350,KC-2350,0,
690343,BC-0700,BC-0700,0,DH-0700
690354,ZE-0100,DG-1300,14,BB-2725
690412,DS-3300,DS-3300,0,
690413,SB-1100,SB-1100,0,
690415,SB-1100,DH-0700,17,
690452,SB-1100,JK-0500,0,PS-0550
690470,JK-0500,SB-1100,0,
690493,CI-0300,,0,JR-2150
690569,RF-0500,JC-3550,14,CJ-2050
690602,BP-1200,,0,JC-3550
690638,AA-1350,QD-0100,33,KJ-0100
690656,HD-0300,JW-1700,0,AB-1975
690673,BW-0850,DB-0950,0,JT-0675
690767,ZM-0150,JC-5630,0,JW-1100
690826,AS-1600,AS-1600,0,
690832,RM-5050,RM-5050,0,
691277,AB-3500,DW-3600,0,
691335,RG-1812,RG-1812,0,
691349,BB-2425,SW-1900,0,
691411,BB-2425,BB-2425,0,
691500,BG-0100,TW-1750,0,HN-0300
691714,KW-1150,BC-0500,5,BC-1200
691751,LW-1150,AD-1300,0,AT-0230
691809,DM-0450,JT-2850,0,HJ-0400
691849,BR-0050,BR-0050,0,
691862,BR-0050,BR-0050,0,
691863,DM-0450,JT-2850,0,JA-1820
691893,JH-2900,JW-5650,0,
691929,MP-0900,DF-1875,0,
692023,MR-2500,JN-1750,12,
692052,CN-0500,AC-1500,0,VB-0075
692073,PL-0250,CM-2280,0,
692075,WT-0400,AA-1900,45,MB-0650
692123,DB-0500,JK-0250,0,CL-1400
692169,BC-3070,TB-0550,0,KW-2500
692171,TG-1950,TB-0550,0,DS-1730
692186,PL-0250,FJ-0100,0,
692200,RW-3850,AA-1900,0,ES-0800
692259,PP-0400,CC-2500,0,
692295,JS-6200,JP-4100,5,DS-5150
692303,AR-1300,AR-1300,0,DB-5450
692308,AR-1300,CR-0500,36,KM-0425
692331,AR-1300,JP-4100,7,DF-1900
692362,KW-1250,MB-5100,21,MP-0875
692365,ST-0700,JC-5670,0,
692377,DH-1800,DH-1800,0,
692415,EM-0200,EM-0200,0,
692681,CA-0750,RN-0300,0,MJ-1800
692713,AM-1150,DW-1100,0,
692721,TT-0500,GS-0100,0,CP-0100
692799,MG-0650,DR-1100,0,DH-1850
692968,RT-0150,RT-0150,0,
693026,TB-2300,TB-2300,0,DS-1760
693081,MR-2500,MR-2500,0,
693167,DF-1875,JJ-1650,0,JJ-1650
693183,TC-0050,RA-0650,0,CG-1400
693270,CP-0800,CP-0800,0,
693272,MS-0150,,0,KA-1000
693385,AB-3500,CR-1150,9,KD-0100
693499,DJ-0850,DJ-0850,0,BB-2530
693516,AD-0680,AM-2300,0,LT-0400
693519,RM-5050,BB-2530,0,AC-1350
693609,DR-2250,JW-1100,0,BC-3100
693610,BH-1900,XS-0100,0,RM-4200
693654,BB-2425,BB-2425,0,WM-0550
693691,BB-2425,WM-0550,5,JW-1100
693704,JB-1350,JB-1350,0,
693855,HD-0300,HD-0300,0,
693914,KM-2560,CB-0200,0,
693934,JR-1150,,0,AH-3350
693955,CM-1500,JL-1250,0,TM-2850
694019,DM-1600,,0,WB-0700
694066,TO-0175,,0,
694159,DM-4300,GS-0800,0,JB-5700
694175,EM-0200,WT-0200,83,CB-0800
694389,DC-0725,,0,RP-0200
694526,DC-0725,JF-0950,0,FZ-0100
694549,ES-0200,SW-1720,0,SW-1720
694572,BO-0650,DS-3350,0,SW-1720
694622,CA-0750,JA-0280,0,MT-0350
694642,DI-0075,,0,SB-0225
694681,JH-3450,MD-0030,0,
694694,PR-0300,DW-4300,0,
694867,TM-0650,RH-1250,0,NB-0400
695007,BG-0100,DH-1700,0,
695035,BG-0100,BG-0100,0,
695081,DF-2200,LD-0150,0,AV-0300
695159,BR-0050,JW-1500,14,TW-2250
695181,BB-2050,LD-0150,0,LD-0150
695259,MS-1300,,0,
695322,AR-1300,CM-3400,55,EG-0900
695356,CP-0750,MH-4000,0,MC-3000
695365,TB-2650,AP-0700,0,
695411,BH-1900,DP-1450,0,AB-0100
695504,BH-1900,BH-1900,0,AB-0100
695573,AM-1150,AM-1150,0,
695574,AM-1150,CB-2000,0,CH-3100
695582,MW-1250,GI-1300,0,VB-0350
695615,AM-1150,CT-0900,11,JJ-4250
695645,GB-0350,RS-0962,0,RS-0962
695658,JT-3000,,0,SW-1550
695691,JH-4025,RC-1550,-3,RS-0962
695721,CG-2700,JR-3700,0,
695804,RW-3850,RW-3850,0,
695810,AP-0700,AR-2000,0,KC-0900
695876,KC-2350,KC-2350,0,CM-0900
695910,KC-2350,MN-0300,0,MN-0300
695995,KC-2350,KC-2350,0,
696013,EL-0010,BB-2725,0,BB-2725
696116,KD-0450,DH-2950,0,CJ-2050
696214,CP-0500,CP-0500,0,NP-0130
696362,CA-1175,MT-1300,0,MB-1900
696477,TG-0900,TG-0900,0,
696603,PM-0200,PM-0200,0,
696626,MW-1250,,0,
696654,MW-1250,RC-1550,0,
696658,FT-0300,DW-1100,0,BR-1050
696726,PM-0200,JF-3150,0,
696852,JW-2550,JW-2550,0,BM-0330
696924,CP-0500,LK-0600,0,KS-0850
696945,PP-0400,TW-2250,0,
696954,CP-0500,TB-1850,0,CJ-1300
697061,CN-0500,MJ-0030,0,VM-0300
697065,MT-1300,MT-1300,0,SR-0250
697105,MT-1300,DT-1950,0,DS-4300
697152,TW-0600,DT-1950,0,MT-1300
697167,PM-0200,PM-0200,0,CJ-1300
697169,PM-0200,KE-0050,0,KE-0050
697193,CN-0500,TW-0600,5,VM-0300
697219,DB-2950,ST-0550,0,CJ-1300
697386,JF-1900,PB-0750,0,
697542,JC-6200,JC-6200,0,
697609,LM-1150,LM-1150,0,AH-3050
697645,JC-6200,JC-6200,0,WM-0550
697775,RF-0500,RF-0500,0,
697932,CE-0650,,0,
697955,CW-1425,DS-3300,0,
697974,CW-1425,CW-1425,0,
697982,RG-1850,RG-1850,0,BG-1200
698002,ML-0650,,0,
698161,AR-1250,AR-1250,0,HC-0050
698293,MM-0912,DH-4650,24,
698298,DM-4300,AS-0600,2,LJ-1700
698331,DB-3800,JW-0725,0,BI-0150
698335,AC-2350,,0,
698481,WS-0925,MT-0875,0,DH-2150
698937,AF-0900,JJ-0650,0,
698969,RW-3850,KA-0750,2,
699013,RT-0150,,0,CM-0250
699283,EM-0200,RJ-0800,0,OS-0200
699400,JG-0650,CJ-2050,0,MG-0925
699415,JG-0650,BB-2250,0,
699444,CP-0500,CP-0500,0,
699449,LB-0500,CC-0200,0,FR-0200
699545,BR-1100,BR-1100,0,ZH-0200
699595,JC-5680,PG-0100,0,RS-0962
699598,BR-1100,BR-1100,0,
699738,SD-0800,TJ-2250,0,DE-0050
699790,QP-0050,,0,CS-1250
699841,RF-0500,KD-0400,0,LA-0200
699927,JM-0887,NR-0350,36,PB-0750
699973,EM-0250,EM-0250,0,LW-1350
700042,JM-2900,JM-2900,0,
700060,TW-2700,TW-2700,0,
700093,GA-0500,RL-1325,0,KL-0800
700345,TB-2075,RG-1250,21,JH-2100
700351,GB-0350,CH-3100,1,
700468,EE-0250,DP-1268,0,JN-1750
700493,EE-0250,DF-1800,0,TM-3450
700533,AS-1600,JW-1100,0,
700591,SW-0350,KJ-0650,53,QD-0100
700602,AS-1600,WM-0550,5,JS-3250
700746,RT-0150,RT-0150,0,
700753,DA-0900,KA-0750,0,BM-0775
700755,JL-0215,CL-1400,0,LR-0600
700791,JA-0450,TF-0750,0,JF-3150
700829,JB-5725,JW-2550,0,MT-0850
700846,LB-0500,LB-0500,0,BM-0600
700903,SV-0200,JL-0600,0,KV-0050
700915,VC-0300,DH-1425,0,KC-2550
700927,EM-0200,PK-0300,1,MM-1550
701062,CH-5000,ST-0550,9,CJ-1300
701077,FW-0750,RA-1350,0,AB-1500
701171,CN-0500,EH-0150,19,GH-1050
701176,TG-0900,,0,
701372,MM-0900,,0,BC-2350
701478,RW-3850,TJ-2250,1,RQ-0200
701486,JR-3700,JR-3700,0,
701551,CM-2280,AO-0250,0,AO-0250
701622,JW-5650,TJ-0950,0,
701907,AC-2350,JR-2075,0,
702074,AL-1100,SR-0250,15,VM-0300
702136,BB-2425,CL-1000,0,MI-0150
702145,PR-0300,JC-6400,0,YN-0100
702259,DA-0212,AS-0600,3,EK-0250
702288,AR-1300,JT-3350,0,DH-4650
702295,AT-0350,AT-0350,0,LG-0950
702350,AR-1300,JC-4300,0,EG-0900
702387,AR-1300,SS-2750,0,BR-1000
702497,JC-6200,JH-3675,0,DV-0050
702529,JL-0280,RB-3350,0,BL-1350
702597,CJ-0650,DH-1250,0,BB-2250
702657,TE-0350,JR-2150,0,NE-0250
702672,CJ-2350,CJ-2350,0,JG-3850
702773,TT-0500,TT-0500,0,
702815,LM-1000,JM-4950,0,TJ-0950
702846,DB-6350,AW-1200,53,
702873,TT-0500,,0,TM-0850
702892,CP-0500,CP-0500,0,
702905,CP-0500,EW-0350,0,LA-0200
702911,CG-1950,AB-1200,0,
702990,JF-1900,JF-1900,0,YN-0100
703043,DH-2700,DR-2250,22,
703082,CK-0550,CK-0550,0,
703083,CK-0550,JJ-4300,0,CW-0100
703170,RL-1325,RL-1325,0,XH-0100
703247,RT-0150,CL-0850,0,CL-0850
703308,AJ-1200,SK-0200,0,ZA-0200
703358,DT-0900,KD-0100,0,AJ-1200
703733,TJ-1900,HS-0130,0,
703764,MM-0912,HD-0300,0,
703797,MM-0912,RN-0300,0,BI-0150
703909,QD-0400,DH-1800,0,
703948,EM-0200,JJ-2100,0,CB-0200
703984,SV-0200,GT-0300,0,WB-0700
703994,KC-2350,KC-2350,0,JP-2900
704016,EM-0200,OD-0200,0,TM-3450
704025,MJ-2275,MJ-2275,0,NB-0250
704133,KB-1900,CC-4000,10,LD-0150
704191,JH-2900,JW-5650,0,
704218,JW-5650,EW-0550,77,RQ-0200
704314,JG-2900,GH-1050,0,NB-0400
704330,JK-1000,,0,DS-1730
704427,LW-1450,LW-1450,0,
704453,RF-0500,RF-0500,0,FZ-0100
704468,BP-1200,EM-2100,0,PG-0050
704483,JM-0887,DH-1450,27,AS-0900
704521,SW-0350,,0,MG-0600
704611,CW-1425,CW-1425,0,
704666,BR-1100,BR-1100,0,
704691,BR-1100,BG-1200,4,FC-0400
704808,PR-0300,KL-0200,0,EW-0100
704813,AL-1100,CR-0650,61,JB-6825
704816,FG-0200,AL-1100,0,KE-0550
704861,TB-1060,JV-0425,0,
704897,HH-0225,MA-0200,0,CG-0750
704903,TB-1060,DJ-0500,0,EW-0100
704951,BH-1900,BH-1900,0,
704985,TW-2270,AA-0543,21,JG-1550
705004,CM-2245,TC-2950,0,JW-3050
705052,BH-1900,BM-0750,0,
705061,JH-5575,JH-5575,0,BJ-2350
705087,DH-1425,LR-0350,0,
705311,RT-0150,DP-0900,0,CD-2200
705356,AD-0100,AD-0100,0,
705371,AD-0100,AD-0100,0,AB-2730
705410,TY-0150,,0,MA-0200
705576,CR-1525,AL-1100,0,YN-0100
705600,JE-0100,,0,ZB-0400
705637,JB-5725,PB-0750,0,ZB-0400
705713,DA-0900,DA-0900,0,
705721,JB-5725,JB-5725,0,
705732,CJ-2350,CJ-2350,0,
705961,CK-0550,CK-0550,0,
706006,KC-2350,KC-2350,0,CJ-1150
706019,MJ-1175,QD-0400,0,WC-0300
706036,DJ-1850,WC-0300,0,ZH-0200
706327,DH-2700,DH-2700,0,TC-0385
706344,TW-1350,JZ-0300,0,CJ-0675
706365,JF-1900,DA-2050,0,BI-0150
706394,DW-1350,TY-0250,0,LG-1000
706566,RF-0500,CP-0775,0,CA-1300
706819,CS-1950,BW-2650,4,TW-0600
706914,JW-5650,JW-5650,0,
707164,CK-0250,CJ-2050,0,CJ-2050
707169,CP-0500,ES-0800,0,AD-1475
707204,DJ-1325,JF-2750,0,DE-0050
707389,PR-0300,PR-0300,0,CJ-2400
707398,MG-1150,DT-0100,0,VB-0087
707405,TB-1060,NS-0750,0,
707416,PR-0300,PR-0300,0,
707439,SW-0350,RC-1550,0,ST-1150
707517,AS-1600,AS-1600,0,
707578,CH-4550,LJ-1250,0,
707605,DH-1800,MS-1300,0,
707677,LT-0862,LT-0862,0,
707811,JB-6950,BG-0750,0,NB-0200
707817,JK-1000,MC-2950,0,KM-0425
707853,CD-0925,IM-0300,0,IM-0300
707855,DJ-1325,DJ-1325,0,ER-0150
707987,DA-0850,,0,AA-0543
707998,ER-0500,JS-3500,0,DB-6100
708003,AL-1100,AL-1100,0,
708012,CM-2245,CM-2245,0,PR-0400
708103,CM-2245,DJ-0500,0,RM-3850
708216,BO-0650,LM-1150,0,BR-1000
708330,CK-0550,,0,
708342,TP-2400,TP-2400,0,JC-3550
708502,RF-0500,RF-0500,0,AC-1350
708517,JB-3275,,0,RM-4100
708596,BR-1100,SR-0670,0,LW-1350
708638,JH-5750,JH-5750,0,
708693,JM-1550,,0,QD-0300
708716,MS-4100,NB-0500,0,
708761,RM-1200,TW-0160,0,DS-2250
708778,DW-0500,DW-0500,0,BM-0600
708981,MJ-2275,ZO-0100,0,ZO-0100
709032,CM-3250,,0,
709063,KC-2350,KC-2350,0,
709172,PL-0400,PL-0400,0,VB-0075
709195,PL-0400,DB-2950,0,VB-0075
709210,MS-0150,TW-0600,0,TW-0600
709251,ES-0200,ES-0200,0,KN-0125
709276,EW-1600,TT-0500,0,
709294,TG-1950,CG-1700,0,LM-1020
709381,TG-1950,TG-1950,0,JH-5900
709446,DP-2037,DP-2037,0,
709478,LW-1150,LW-1150,0,
709530,DP-2037,VR-0200,10,CD-2200
709575,AG-0500,RN-0300,0,PR-0200
709645,PR-0300,CH-0200,0,SM-1650
709677,MG-1150,KJ-1150,0,SM-1650
709721,DK-0350,SM-1750,0,
709726,TB-1060,,0,
709811,EM-0200,KC-1225,0,KF-0050
709890,JS-6200,JS-6200,0,
709938,TG-0900,RS-0975,0,
709952,JW-5650,JW-5650,0,MA-0300
710014,DA-1300,WG-0550,0,DL-0137
710102,TB-1060,WP-0125,0,
710139,JT-1050,KT-0650,2,KT-0650
710175,KW-0930,SK-0200,0,
710202,DT-0900,CM-0150,0,JB-6825
710237,OB-0075,ZO-0100,0,EW-0400
710606,CB-3850,CR-1150,5,NS-0750
710956,CI-0300,CI-0300,0,JF-3060
711066,BB-2425,AH-3050,0,WY-0300
711087,BH-1900,BH-1900,0,
711177,CK-0250,CK-0250,0,DT-0150
711590,TT-0500,DB-5475,0,AA-0562
711668,LM-1000,LM-1000,0,TB-2700
711715,KM-0450,JM-4050,0,NR-0350
711721,CK-0100,JG-0625,0,LA-0200
711739,JW-4625,NB-0200,0,MP-2550
711789,DC-0725,DW-1350,0,
711876,DC-0725,TH-0200,0,DF-1350
711917,RW-3850,MG-0875,0,DT-1970
711918,CS-3400,CS-3400,0,BR-0200
711922,MR-2500,TM-1700,0,CA-1300
711953,CM-2280,CM-2280,0,KN-0125
712089,JN-0900,MC-1350,0,BC-1200
712093,DP-2037,JT-1650,6,JP-2000
712114,DP-2037,ZM-0050,0,
712170,TM-3150,,0,AB-3450
712176,AR-1300,DI-0200,0,DI-0200
712216,AR-1300,JS-5450,0,DI-0200
712217,TM-3150,RD-0650,0,DI-0200
712226,BO-0650,CC-1900,0,DJ-0500
712404,CP-0500,CP-0500,0,
712459,LF-0200,,0,MW-2250
712532,CP-0500,CP-0500,0,
712553,GS-1050,BI-0100,0,AO-0370
712567,TD-0737,AR-0875,0,JB-2950
712650,AR-1300,LF-0450,0,LF-0450
712731,LD-0650,EG-0050,0,LJ-1800
712735,TA-1050,,0,EA-0575
