pid,punter,pgro,pnet,ptb,pr,pry,pfc
129218,JJ-2300,31,27,0,AB-2000,4,0
129223,SP-1400,52,44,0,ED-0900,8,0
129244,JB-3500,40,40,0,,0,0
129248,EJ-0600,37,31,0,AC-1300,6,0
129304,EJ-0600,37,30,0,AC-1300,7,0
129319,JB-3500,39,39,0,KH-2500,0,0
129405,DB-1500,39,40,0,DH-0600,-1,0
129409,JB-0500,50,35,0,EP-0100,15,0
129436,DB-1500,48,36,0,DH-0600,12,0
129449,DB-1500,41,41,0,DH-0600,0,1
129462,DB-1500,44,24,1,,0,0
129468,JB-0500,36,36,0,,0,0
129476,DB-1500,50,50,0,,0,0
129506,DB-1500,45,45,0,,0,0
129512,JB-0500,36,20,0,EP-0100,16,0
129517,DB-1500,36,25,0,DH-0600,11,0
129529,JB-0500,50,50,0,EP-0100,0,0
129545,JB-0500,43,2,0,EP-0100,41,0
129557,CS-3700,49,49,0,CR-1500,0,1
129564,MR-2100,48,44,0,JM-6500,4,0
129580,MR-2100,45,34,0,JM-6500,11,0
129587,CS-3700,37,37,0,,0,0
129591,MR-2100,24,24,0,,0,0
129600,MR-2100,50,50,0,,0,0
129604,CS-3700,46,42,0,CR-1500,4,0
129612,CS-3700,34,34,0,CR-1500,0,1
129652,MR-2100,35,39,0,JM-6500,-4,0
129656,CS-3700,48,48,0,CR-1500,0,0
129660,MR-2100,32,32,0,,0,0
129667,MR-2100,32,31,0,JM-6500,1,0
129728,JF-0800,36,36,0,,0,0
129732,SL-0100,36,32,0,BM-3300,4,0
129738,SL-0100,41,41,0,,0,0
129749,JF-0800,53,53,0,,0,0
129796,JF-0800,49,36,0,AH-1450,13,0
129809,SL-0100,29,29,0,,0,0
129824,SL-0100,32,32,0,OS-1000,0,0
129858,JF-0800,40,20,1,,0,0
129871,JF-0800,43,33,0,AH-1450,10,0
129916,DZ-0100,44,44,0,AR-0200,0,1
129922,JM-4700,34,34,0,LB-1000,0,1
129926,DZ-0100,50,50,0,,0,0
129933,JM-4700,49,50,0,LB-1000,-1,0
129942,DZ-0100,30,30,0,,0,0
129970,DZ-0100,31,31,0,AR-0200,0,1
129987,DZ-0100,16,16,0,AR-0200,0,1
129991,JM-4700,57,50,0,LB-1000,7,0
130010,JM-4700,43,29,0,LB-1000,14,0
130034,DZ-0100,55,46,0,AR-0200,9,0
130045,JM-4700,48,46,0,LB-1000,2,0
130064,BM-0700,37,33,0,AB-3600,4,0
130080,BM-0700,47,47,0,AB-3600,0,1
130100,BM-0700,46,44,0,AB-3600,2,0
130118,BL-0200,48,48,0,BW-0100,0,0
130128,BM-0700,-2,-3,0,,0,0
130137,BM-0700,47,47,0,AB-3600,0,1
130141,BL-0200,52,42,0,BW-0100,10,0
130177,BM-0700,38,20,0,AB-3600,18,0
130214,BM-0700,28,28,0,AB-3600,0,0
130221,BL-0200,32,32,0,BW-0100,0,1
130226,BM-0700,40,35,0,JW-4600,5,0
130245,MB-2100,48,48,0,BE-0600,0,1
130250,TR-0900,37,37,0,ML-1700,0,1
130265,TR-0900,49,41,0,ML-1700,8,0
130270,MB-2100,45,35,0,BE-0600,10,0
130276,TR-0900,31,31,0,ML-1700,0,1
130284,MB-2100,31,31,0,BE-0600,0,1
130309,MB-2100,50,45,0,BE-0600,5,0
130329,TR-0900,48,39,0,ML-1700,9,0
130360,TR-0900,36,36,0,ML-1700,0,1
130365,MB-2100,56,46,0,BE-0600,10,0
130369,TR-0900,48,39,0,ML-1700,9,0
130388,TR-0900,47,42,0,ML-1700,5,0
130418,SL-0400,33,33,0,JM-2200,0,1
130433,SL-0400,58,33,0,JM-2200,25,0
130449,CH-2900,49,50,0,PB-0800,-1,0
130454,SL-0400,46,35,0,JM-2200,11,0
130472,SL-0400,59,26,0,JM-2200,33,0
130477,CH-2900,35,35,0,PB-0800,0,1
130506,CH-2900,35,15,1,,0,0
130510,SL-0400,65,42,0,JM-2200,23,0
130536,CH-2900,44,44,0,PB-0800,0,0
130541,SL-0400,40,40,0,,0,0
130554,SL-0400,52,52,0,JM-2200,0,0
130558,CH-2900,46,45,0,EJ-0800,1,0
130585,DJ-1700,50,42,0,KW-1100,8,0
130589,TT-1700,45,40,0,LS-0800,5,0
130601,TT-1700,59,57,0,LS-0800,2,0
130607,DJ-1700,45,30,0,KW-1100,15,0
130613,TT-1700,33,33,0,,0,0
130620,DJ-1700,7,7,0,,0,0
130635,DJ-1700,47,40,0,KW-1100,7,0
130644,TT-1700,38,38,0,LS-0800,0,1
130651,DJ-1700,37,37,0,KW-1100,0,1
130669,TT-1700,47,42,0,LS-0800,5,0
130677,DJ-1700,43,23,1,,0,0
130696,DJ-1700,38,37,0,KW-1100,1,0
130723,TT-1700,48,45,0,LS-0800,3,0
130754,TR-0900,40,40,0,AB-2000,0,1
130762,TR-0900,40,40,0,,0,0
130784,SP-1400,50,29,0,BE-0600,21,0
130815,SP-1400,53,26,0,BE-0600,27,0
130830,TR-0900,38,31,0,AB-2000,7,0
130842,TR-0900,50,50,0,BJ-1800,0,1
130847,SP-1400,49,47,0,BE-0600,2,0
130868,SP-1400,64,44,1,,0,0
130879,TR-0900,31,31,0,,0,0
130902,CM-2600,45,25,1,,0,0
130910,BB-0800,52,37,0,AR-1700,15,0
130978,BB-0800,48,35,0,AR-1700,13,0
130985,CM-2600,29,29,0,,0,0
131013,CM-2600,48,43,0,CM-3100,5,0
131018,BB-0800,52,33,0,AR-1700,19,0
131022,CM-2600,41,41,0,CM-3100,0,1
131027,BB-0800,41,41,0,,0,0
131041,CM-2600,41,41,0,CM-3100,0,1
131046,BB-0800,36,36,0,AR-1700,0,1
131052,CM-2600,41,41,0,CM-3100,0,1
131056,BB-0800,29,23,0,WD-0300,6,0
131068,BB-0800,38,12,0,AR-1700,26,0
131075,BB-0800,24,23,0,AR-1700,1,0
131088,CG-0300,38,36,0,LB-1000,2,0
131113,CG-0300,45,44,0,CW-2400,1,0
131120,DZ-0100,51,43,0,DN-1400,8,0
131127,CG-0300,48,15,0,LB-1000,33,0
131145,CG-0300,10,10,0,,0,0
131158,CG-0300,50,50,0,CB-4000,0,1
131165,CG-0300,46,42,0,LB-1000,4,0
131169,DZ-0100,43,43,0,,0,0
131173,CG-0300,50,6,0,LB-1000,44,0
131190,DZ-0100,38,21,0,DN-1400,17,0
131212,CG-0300,36,36,0,ER-0100,0,1
131219,DZ-0100,30,30,0,,0,0
131251,JJ-2300,35,34,0,AC-1300,1,0
131276,JJ-2300,29,29,0,AC-1300,0,1
131280,JB-3500,34,34,0,,0,0
131285,JJ-2300,35,35,0,MW-1900,0,0
131307,JJ-2300,37,37,0,AC-1300,0,1
131311,JB-3500,37,32,0,ED-0900,5,0
131316,JJ-2300,37,37,0,AC-1300,0,1
131322,JB-3500,52,52,0,,0,0
131327,JJ-2300,40,40,0,,0,0
131344,JB-3500,37,17,1,,0,0
131356,JJ-2300,39,39,0,AC-1300,0,1
131361,JB-3500,29,29,0,ED-0900,0,1
131373,JB-3500,54,44,0,ED-0900,10,0
131380,JJ-2300,45,39,0,AC-1300,6,0
131386,JB-3500,37,37,0,ED-0900,0,1
131399,JJ-2300,40,40,0,,0,0
131411,RL-1300,28,28,0,,0,0
131428,CH-2900,51,51,0,,0,0
131451,CH-2900,42,42,0,,0,0
131456,HS-0200,43,31,0,JM-2200,12,0
131483,CH-2900,25,25,0,,0,0
131503,HS-0200,31,31,0,JM-2200,0,1
131507,CH-2900,38,17,0,BP-1400,21,0
131516,CH-2900,41,33,0,BP-1400,8,0
131523,HS-0200,39,34,0,JM-2200,5,0
131527,CH-2900,44,32,0,BP-1400,12,0
131563,HS-0200,42,41,0,JM-2200,1,0
131588,CH-1100,47,29,0,AB-3550,18,0
131608,CH-1100,46,36,0,AB-3550,10,0
131631,BM-3600,41,33,0,JL-1600,8,0
131683,CH-1100,41,41,0,,0,0
131698,CH-1100,43,33,0,AB-3550,10,0
131702,BM-3600,56,50,0,RM-1300,6,0
131743,JB-0500,29,29,0,,0,0
131756,JM-4700,46,40,0,DH-0600,6,0
131760,JB-0500,56,54,0,AR-0200,2,0
131765,JM-4700,51,49,0,DH-0600,2,0
131791,JM-4700,32,32,0,,0,0
131826,JM-4700,33,-12,0,DH-0600,45,0
131850,JB-0500,54,34,1,,0,0
131857,JM-4700,54,45,0,DH-0600,9,0
131867,JB-0500,38,18,1,,0,0
131890,JB-0500,43,36,0,AR-0200,7,0
131909,CS-3700,30,30,0,ML-1700,0,1
131913,MB-2100,59,32,0,JM-6500,27,0
131918,CS-3700,45,38,0,ML-1700,7,0
131931,CS-3700,49,46,0,ML-1700,3,0
131935,MB-2100,53,41,0,JM-6500,12,0
131950,MB-2100,58,50,0,JM-6500,8,0
131955,CS-3700,43,43,0,ML-1700,0,0
131960,MB-2100,35,35,0,JM-6500,0,1
131964,CS-3700,51,46,0,ML-1700,5,0
131970,MB-2100,43,39,0,JM-6500,4,0
132003,CS-3700,27,27,0,,0,0
132021,CS-3700,34,34,0,,0,0
132035,CS-3700,35,35,0,ML-1700,0,1
132039,MB-2100,47,40,0,JM-6500,7,0
132051,MB-2100,39,39,0,,0,0
132073,MR-2100,35,35,0,,0,0
132102,DS-4900,34,34,0,CR-1500,0,1
132120,DS-4900,45,45,0,CR-1500,0,1
132142,DS-4900,38,38,0,CR-1500,0,1
132149,MR-2100,42,35,0,SM-3600,7,0
132185,MR-2100,39,35,0,SM-3600,4,0
132191,DS-4900,51,51,0,,0,0
132197,MR-2100,44,43,0,SM-3600,1,0
132208,MR-2100,43,43,0,SM-3600,0,1
132222,NH-0700,33,13,0,PB-0800,20,0
132231,NH-0700,45,32,0,PB-0800,13,0
132251,SL-0400,61,44,0,PW-0400,17,0
132280,SL-0400,49,29,1,,0,0
132287,NH-0700,19,19,0,,0,0
132291,SL-0400,60,33,0,PW-0400,27,0
132297,NH-0700,44,35,0,PB-0800,9,0
132304,SL-0400,58,46,0,PW-0400,12,0
132309,NH-0700,37,0,0,PB-0800,37,0
132342,SL-0400,49,49,0,PW-0400,0,1
132352,NH-0700,53,48,0,PB-0800,5,0
132358,SL-0400,48,48,0,,0,0
132400,KW-0200,37,37,0,,0,0
132405,DJ-1700,56,47,0,TB-3300,9,0
132410,KW-0200,26,26,0,,0,0
132415,DJ-1700,55,44,0,TB-3300,11,0
132461,DJ-1700,32,25,0,TB-3300,7,0
132465,KW-0200,51,51,0,BW-1000,0,0
132474,DJ-1700,36,36,0,TB-3300,0,1
132478,KW-0200,52,52,0,BW-1000,0,0
132484,DJ-1700,45,25,1,,0,0
132497,KW-0200,45,27,0,BW-1000,18,0
132501,DJ-1700,40,24,0,TB-3300,16,0
132511,DJ-1700,44,40,0,TB-3300,4,0
132523,KW-0200,39,19,1,,0,0
132534,DJ-1700,36,36,0,TB-3300,0,1
132538,KW-0200,37,26,0,BW-1000,11,0
132549,KW-0200,37,37,0,BW-1000,0,1
132559,KW-0200,29,29,0,,0,0
132577,KW-0200,36,36,0,,0,0
132617,DB-1500,32,32,0,,0,0
132622,MK-1100,36,34,0,EP-0100,2,0
132626,DB-1500,47,33,0,DO-0200,14,0
132694,DB-1500,42,40,0,DO-0200,2,0
132714,DB-1500,51,51,0,,0,0
132721,MK-1100,49,35,0,EP-0100,14,0
132725,DB-1500,42,41,0,DO-0200,1,0
132731,MK-1100,49,21,0,EP-0100,28,0
132752,SL-0100,38,38,0,JW-4600,0,1
132759,BL-0200,25,25,0,AH-1450,0,0
132778,BL-0200,40,36,0,AH-1450,4,0
132782,SL-0100,52,36,0,JW-4600,16,0
132790,BL-0200,31,31,0,,0,0
132794,SL-0100,38,37,0,JW-4600,1,0
132814,SL-0100,37,37,0,JW-4600,0,0
132829,BL-0200,43,34,0,AH-1450,9,0
132838,BL-0200,42,42,0,AH-1450,0,0
132880,BL-0200,56,56,0,,0,0
132931,TT-1700,36,16,1,,0,0
132954,TT-1700,49,49,0,SS-2100,0,1
132958,TS-0500,51,50,0,KW-1100,1,0
132975,TS-0500,55,55,0,,0,0
133017,TT-1700,56,51,0,SS-2100,5,0
133022,TS-0500,53,33,1,,0,0
133030,TT-1700,57,48,0,SS-2100,9,0
133048,TT-1700,41,41,0,,0,0
133052,TS-0500,46,45,0,KW-1100,1,0
133064,TS-0500,45,37,0,KW-1100,8,0
133068,TT-1700,59,59,0,,0,0
133079,TS-0500,40,32,0,KW-1100,8,0
133102,TS-0500,45,45,0,,0,0
133115,TT-1700,34,-18,0,SS-2100,52,0
133149,BM-0700,47,46,0,KH-2500,1,0
133155,EJ-0600,33,33,0,,0,0
133160,BM-0700,48,13,0,KH-2500,35,0
133173,BM-0700,44,44,0,KH-2500,0,1
133209,BM-0700,28,28,0,,0,0
133215,EJ-0600,7,7,0,,0,0
133234,EJ-0600,42,31,0,RM-3400,11,0
133240,BM-0700,38,38,0,,0,0
133275,JF-0800,47,40,0,ZS-0100,7,0
133280,TG-1500,47,47,0,,0,0
133284,JF-0800,48,30,0,ZS-0100,18,0
133316,JF-0800,39,24,0,ZS-0100,15,0
133329,JF-0800,44,39,0,ZS-0100,5,0
133334,TG-1500,44,44,0,,0,0
133390,JF-0800,56,36,1,,0,0
133420,TG-1500,25,25,0,,0,0
133431,TG-1500,35,26,0,BM-3300,9,0
133439,JF-0800,30,30,0,,0,0
133443,TG-1500,37,37,0,,0,0
133465,TG-1500,32,32,0,BM-3300,0,1
133470,JF-0800,42,42,0,ZS-0100,0,1
133486,JB-3500,51,44,0,AB-2000,7,0
133506,JB-3500,45,40,0,AB-2000,5,0
133511,SP-1400,40,27,0,AC-1300,13,0
133518,JB-3500,37,37,0,BJ-1800,0,1
133522,SP-1400,56,46,0,AC-1300,10,0
133536,SP-1400,50,46,0,AC-1300,4,0
133581,JB-3500,40,40,0,,0,0
133593,SP-1400,58,25,0,AC-1300,33,0
133636,TT-1700,40,20,1,,0,0
133640,CM-2600,46,34,0,TW-0500,12,0
133653,CM-2600,39,39,0,TW-0500,0,1
133657,TT-1700,56,14,0,AR-1700,42,0
133667,TT-1700,44,44,0,AR-1700,0,1
133690,TT-1700,58,38,1,,0,0
133715,CM-2600,52,40,0,TW-0500,12,0
133746,CM-2600,43,40,0,TW-0500,3,0
133751,TT-1700,51,51,0,,0,0
133757,CM-2600,40,40,0,KW-1100,0,1
133764,TT-1700,60,60,0,,0,0
133774,TT-1700,46,21,0,AR-1700,25,0
133814,JM-4700,38,31,0,PW-0400,7,0
133821,NH-0700,36,16,1,,0,0
133830,JM-4700,46,26,1,,0,0
133839,NH-0700,33,13,1,,0,0
133858,NH-0700,38,35,0,AR-0200,3,0
133864,NH-0700,47,41,0,AR-0200,6,0
133891,NH-0700,49,37,0,AR-0200,12,0
133905,NH-0700,40,40,0,AR-0200,0,0
133910,JM-4700,48,17,0,PW-0400,31,0
133957,JJ-2300,47,47,0,,0,0
133962,EJ-0600,39,13,0,ED-0900,26,0
133976,EJ-0600,52,32,1,,0,0
133983,JJ-2300,40,32,0,KH-2500,8,0
134014,JJ-2300,41,21,1,,0,0
134053,JJ-2300,31,31,0,KH-2500,0,1
134068,EJ-0600,47,27,1,,0,0
134072,JJ-2300,51,43,0,KH-2500,8,0
134076,EJ-0600,55,43,0,AH-0200,12,0
134084,EJ-0600,50,30,0,AH-0200,20,0
134099,EJ-0600,43,31,0,AH-0200,12,0
134109,JB-0500,38,36,0,JM-6500,2,0
134113,CS-3700,47,47,0,DH-0600,0,1
134126,CS-3700,43,43,0,DH-0600,0,1
134134,JB-0500,42,42,0,JM-6500,0,0
134141,CS-3700,40,40,0,DH-0600,0,1
134196,JB-0500,48,41,0,JM-6500,7,0
134210,CS-3700,42,-31,0,DH-0600,73,0
134217,CS-3700,40,40,0,DH-0600,0,1
134227,CS-3700,47,47,0,DH-0600,0,1
134239,JB-0500,43,23,1,,0,0
134278,CH-1100,27,27,0,BP-1400,0,1
134287,HS-0200,36,36,0,RM-1300,0,1
134324,HS-0200,43,23,1,,0,0
134357,CH-1100,38,28,0,BP-1400,10,0
134377,CH-1100,39,27,0,BP-1400,12,0
134383,HS-0200,47,47,0,DA-0800,0,0
134388,CH-1100,51,38,0,BP-1400,13,0
134449,DS-4900,40,40,0,TB-3300,0,1
134475,KW-0200,42,42,0,SM-3600,0,1
134486,KW-0200,40,40,0,SM-3600,0,1
134494,DS-4900,30,30,0,,0,0
134499,KW-0200,51,51,0,,0,0
134503,DS-4900,55,35,1,,0,0
134521,DS-4900,42,42,0,DD-0500,0,1
134558,KW-0200,40,25,0,SM-3600,15,0
134570,KW-0200,44,35,0,SM-3600,9,0
134574,DS-4900,40,17,0,TB-3300,23,0
134581,KW-0200,35,35,0,SM-3600,0,1
134598,DB-1500,38,38,0,LB-1000,0,1
134602,DZ-0100,38,35,0,EP-0100,3,0
134638,SC-0700,20,20,0,,0,0
134650,DZ-0100,47,27,1,,0,0
134655,DB-1500,47,56,0,LB-1000,-9,0
134659,DZ-0100,48,48,0,EP-0100,0,0
134689,DB-1500,52,49,0,LB-1000,3,0
134696,DZ-0100,38,33,0,EP-0100,5,0
134700,DB-1500,47,47,0,,0,0
134737,DZ-0100,39,38,0,EP-0100,1,0
134753,DZ-0100,42,20,0,EP-0100,22,0
134765,CG-0300,47,34,0,JW-4600,13,0
134785,CG-0300,37,37,0,,0,0
134789,BL-0200,49,42,0,AD-0400,7,0
134807,CG-0300,46,34,0,JW-4600,12,0
134814,BL-0200,55,35,1,,0,0
134824,CG-0300,45,25,1,,0,0
134882,BL-0200,54,54,0,,0,0
134890,BL-0200,31,31,0,AD-0400,0,1
134922,TR-0900,42,42,0,AH-1450,0,0
134931,SL-0100,46,22,0,BE-0600,24,0
134946,TR-0900,43,43,0,DG-3000,0,0
134969,TR-0900,41,35,0,DG-3000,6,0
135008,TR-0900,51,32,0,DG-3000,19,0
135049,SL-0100,52,38,0,BE-0600,14,0
135093,MB-2100,46,48,0,JM-2200,-2,0
135110,MB-2100,41,41,0,,0,0
135166,MB-2100,52,32,1,,0,0
135173,CH-2900,41,41,0,,0,0
135226,BB-0800,29,29,0,,0,0
135230,JF-0800,37,9,0,CM-3100,28,0
135255,BB-0800,36,36,0,,0,0
135263,JF-0800,53,33,1,,0,0
135274,BB-0800,47,27,1,,0,0
135316,JF-0800,51,51,0,,0,0
135325,JF-0800,27,27,0,CM-3100,0,1
135349,JF-0800,44,44,0,CM-3100,0,1
135358,BB-0800,39,19,1,,0,0
135362,JF-0800,48,46,0,CM-3100,2,0
135394,JF-0800,45,45,0,CM-3100,0,1
135424,BM-3600,35,35,0,,0,0
135432,MR-2100,36,16,1,,0,0
135443,BM-3600,52,39,0,CR-1500,13,0
135455,MR-2100,44,33,0,AB-3550,11,0
135467,MR-2100,46,46,0,,0,0
135471,BM-3600,64,50,0,CR-1500,14,0
135491,BM-3600,58,56,0,CR-1500,2,0
135513,BM-3600,57,37,1,,0,0
135517,MR-2100,48,41,0,AB-3550,7,0
135521,BM-3600,31,31,0,,0,0
135545,BM-3600,53,41,0,CR-1500,12,0
135571,SL-0400,63,45,0,DO-0200,18,0
135586,SL-0400,50,41,0,DO-0200,9,0
135598,SL-0400,45,30,0,RS-2100,15,0
135615,SL-0400,44,24,1,,0,0
135622,MK-1100,36,29,0,PB-0800,7,0
135629,SL-0400,63,43,1,,0,0
135649,SL-0400,53,36,0,DO-0200,17,0
135682,MK-1100,61,54,0,PB-0800,7,0
135686,SL-0400,64,48,0,DO-0200,16,0
135690,MK-1100,41,-15,0,PB-0800,56,0
135700,MK-1100,-16,-22,0,,0,0
135708,MK-1100,50,46,0,PB-0800,4,0
135712,SL-0400,36,36,0,,0,0
135738,JB-0500,32,32,0,LB-1000,0,1
135747,JB-0500,12,12,0,,0,0
135757,JB-0500,68,53,0,LB-1000,15,0
135764,DZ-0100,30,30,0,DH-0600,0,1
135774,JB-0500,35,25,0,LB-1000,10,0
135778,DZ-0100,38,42,0,DH-0600,-4,0
135797,DZ-0100,25,25,0,,0,0
135803,JB-0500,31,31,0,,0,0
135831,DZ-0100,44,44,0,DH-0600,0,1
135837,JB-0500,33,33,0,LB-1000,0,1
135849,JB-0500,45,32,0,ER-0100,13,0
135868,DZ-0100,67,67,0,,0,0
135872,JB-0500,36,36,0,ER-0100,0,0
135876,JB-0500,30,30,0,ER-0100,0,0
135902,BM-3600,37,25,0,BW-1000,12,0
135939,DJ-1700,44,24,1,,0,0
135963,BM-3600,46,46,0,BW-1000,0,1
135967,DJ-1700,53,49,0,AB-3550,4,0
135973,BM-3600,41,40,0,BW-1000,1,0
135996,BM-3600,40,30,0,BW-1000,10,0
136000,DJ-1700,32,32,0,,0,0
136017,DJ-1700,45,41,0,AB-3550,4,0
136053,CM-2600,46,34,0,SS-2100,12,0
136057,TS-0500,58,58,0,AR-1700,0,1
136065,CM-2600,26,26,0,SS-2100,0,1
136086,CM-2600,44,44,0,SS-2100,0,1
136094,TS-0500,46,46,0,,0,0
136100,CM-2600,36,36,0,SS-2100,0,1
136120,CM-2600,50,50,0,,0,0
136141,TS-0500,35,15,1,,0,0
136171,CM-2600,47,47,0,,0,0
136178,TS-0500,52,32,1,,0,0
136242,NH-0700,44,25,0,DN-1400,19,0
136263,NH-0700,47,27,1,,0,0
136272,CG-0300,51,31,1,,0,0
136308,CG-0300,31,31,0,PW-0400,0,1
136312,NH-0700,46,40,0,DN-1400,6,0
136326,NH-0700,41,33,0,DN-1400,8,0
136330,CG-0300,40,40,0,,0,0
136342,NH-0700,34,20,0,DN-1400,14,0
136351,CG-0300,41,41,0,,0,0
136355,NH-0700,40,17,0,DN-1400,23,0
136367,JJ-2300,45,45,0,DO-0200,0,0
136374,MK-1100,42,28,0,AH-0200,14,0
136396,JJ-2300,40,31,0,DO-0200,9,0
136436,MK-1100,37,30,0,AH-0200,7,0
136444,JJ-2300,44,44,0,,0,0
136448,MK-1100,53,51,0,AH-0200,2,0
136456,JJ-2300,39,39,0,DO-0200,0,0
136483,MK-1100,50,48,0,DB-2800,2,0
136495,JJ-2300,58,38,1,,0,0
136562,CH-1100,56,16,0,JM-6500,40,0
136566,CS-3700,22,22,0,,0,0
136570,CH-1100,47,47,0,,0,0
136616,CS-3700,47,46,0,RM-1300,1,0
136645,CS-3700,30,30,0,RM-1300,0,1
136654,CH-1100,39,30,0,JM-6500,9,0
136660,CS-3700,40,40,0,,0,0
136664,CH-1100,36,36,0,,0,0
136725,BL-0200,31,26,0,KH-2500,5,0
136730,EJ-0600,37,37,0,JW-4600,0,1
136737,BL-0200,32,32,0,KH-2500,0,1
136788,EJ-0600,52,46,0,JW-4600,6,0
136809,BL-0200,38,38,0,KH-2500,0,1
136813,EJ-0600,39,31,0,JW-4600,8,0
136827,EJ-0600,38,38,0,JW-4600,0,1
136864,TG-1500,35,35,0,SM-3600,0,1
136872,DS-4900,46,46,0,,0,0
136879,TG-1500,41,32,0,SM-3600,9,0
136894,DS-4900,39,39,0,ZS-0100,0,1
136909,TG-1500,33,28,0,SM-3600,5,0
136936,TG-1500,45,45,0,SM-3600,0,1
136942,DS-4900,44,44,0,,0,0
136963,TG-1500,44,27,0,SM-3600,17,0
136967,DS-4900,48,48,0,,0,0
137017,SL-0400,23,23,0,,0,0
137022,DB-1500,19,19,0,PB-0800,0,1
137026,SL-0400,44,39,0,EP-0100,5,0
137031,DB-1500,46,46,0,AD-1500,0,0
137062,SL-0400,34,34,0,,0,0
137074,DB-1500,34,34,0,PB-0800,0,1
137078,SL-0400,61,61,0,,0,0
137094,SL-0400,73,73,0,,0,0
137106,DB-1500,56,36,1,,0,0
137143,DB-1500,46,46,0,,0,0
137162,DB-1500,46,46,0,,0,0
137167,SL-0400,49,49,0,EP-0100,0,0
137171,DB-1500,53,53,0,,0,0
137203,CH-2900,35,35,0,AR-0200,0,0
137222,CH-2900,35,35,0,,0,0
137250,CH-2900,46,46,0,,0,0
137264,CH-2900,45,45,0,,0,0
137292,JM-4700,33,33,0,JM-2200,0,1
137297,CH-2900,40,31,0,AR-0200,9,0
137311,JM-4700,40,40,0,,0,0
137315,CH-2900,45,45,0,,0,0
137321,JM-4700,47,47,0,JM-2200,0,1
137326,CH-2900,56,48,0,AR-0200,8,0
137342,SP-1400,53,35,0,DG-3000,18,0
137359,SP-1400,51,42,0,DG-3000,9,0
137377,SP-1400,48,48,0,DG-3000,0,1
137443,SP-1400,61,61,0,,0,0
137448,SL-0100,43,43,0,,0,0
137459,SP-1400,47,38,0,DG-3000,9,0
137483,SP-1400,52,52,0,DG-3000,0,0
137487,SL-0100,41,41,0,AB-2000,0,1
137541,KW-0200,44,35,0,CM-3100,9,0
137561,BB-0800,35,18,0,TB-3300,17,0
137606,BB-0800,39,39,0,,0,0
137619,BB-0800,29,29,0,TB-3300,0,1
137629,KW-0200,52,32,1,,0,0
137633,BB-0800,46,43,0,TB-3300,3,0
137648,BB-0800,38,38,0,,0,0
137665,MB-2100,48,40,0,BP-1400,8,0
137692,HS-0200,52,41,0,ML-1700,11,0
137699,MB-2100,49,45,0,BP-1400,4,0
137795,HS-0200,36,36,0,DS-3600,0,1
137800,MB-2100,42,37,0,TW-0400,5,0
137814,JB-3500,45,34,0,RM-3400,11,0
137818,BM-0700,43,43,0,AC-1300,0,1
137829,BM-0700,35,35,0,AC-1300,0,1
137845,BM-0700,-9,-9,0,,0,0
137853,BM-0700,41,36,0,AC-1300,5,0
137892,JB-3500,35,35,0,,0,0
137930,JB-3500,38,38,0,RM-3400,0,1
137948,BM-0700,43,43,0,,0,0
137995,EJ-0600,27,27,0,,0,0
138008,EJ-0600,37,34,0,AR-1700,3,0
138012,CM-2600,34,34,0,,0,0
138026,CM-2600,38,30,0,KH-2500,8,0
138030,EJ-0600,50,50,0,,0,0
138048,EJ-0600,43,33,0,AR-1700,10,0
138069,EJ-0600,30,30,0,AR-1700,0,1
138073,CM-2600,28,28,0,LD-0900,0,1
138087,CM-2600,44,44,0,NB-0800,0,0
138097,CM-2600,29,29,0,,0,0
138116,EJ-0600,52,13,0,AR-1700,39,0
138123,EJ-0600,43,44,0,AR-1700,-1,0
138159,NH-0700,19,19,0,,0,0
138163,BM-3600,44,43,0,PW-0400,1,0
138167,NH-0700,38,37,0,AB-3550,1,0
138171,BM-3600,60,40,1,,0,0
138175,NH-0700,33,33,0,AB-3550,0,0
138217,BM-3600,34,34,0,PW-0400,0,0
138222,NH-0700,40,27,0,AB-3550,13,0
138227,BM-3600,43,43,0,,0,0
138240,BM-3600,24,24,0,,0,0
138263,NH-0700,38,38,0,,0,0
138270,BM-3600,51,40,0,PW-0400,11,0
138298,BM-3600,46,16,0,PW-0400,30,0
138324,NH-0700,29,29,0,,0,0
138339,MB-2100,46,46,0,SS-2100,0,1
138356,MB-2100,34,22,0,SS-2100,12,0
138360,TS-0500,44,40,0,DS-3600,4,0
138394,MB-2100,43,43,0,SS-2100,0,1
138402,TS-0500,46,2,0,DS-3600,44,0
138457,MB-2100,41,37,0,SS-2100,4,0
138466,TS-0500,47,35,0,DS-3600,12,0
138514,BM-0700,40,20,1,,0,0
138520,SL-0400,48,-6,0,RM-3400,54,0
138549,BM-0700,37,35,0,PB-0800,2,0
138587,BM-0700,42,22,1,,0,0
138598,SL-0400,56,51,0,RM-3400,5,0
138615,SL-0400,62,42,1,,0,0
138620,BM-0700,52,52,0,PB-0800,0,0
138661,SP-1400,40,40,0,ZS-0100,0,1
138671,TG-1500,29,29,0,AB-2000,0,1
138675,SP-1400,46,33,0,ZS-0100,13,0
138695,SP-1400,38,37,0,ZS-0100,1,0
138708,SP-1400,49,29,1,,0,0
138727,SP-1400,46,33,0,ZS-0100,13,0
138746,TG-1500,35,35,0,AB-2000,0,1
138756,TG-1500,40,40,0,,0,0
138764,TG-1500,39,39,0,,0,0
138772,SP-1400,34,34,0,ZS-0100,0,1
