pid,fgxp,fkicker,dist,good
686867,FG,BM-1650,49,0
686882,FG,SJ-0300,43,0
686948,XP,MC-3000,33,1
686970,XP,MC-3000,33,1
687003,XP,DB-0200,33,1
687048,XP,MC-3000,33,1
687060,XP,MC-3000,33,1
687087,XP,SG-0800,33,1
687098,FG,NN-0200,37,1
687110,FG,SG-0800,43,1
687118,FG,NN-0200,45,1
687143,XP,SG-0800,33,1
687154,FG,SG-0800,49,1
687194,XP,SG-0800,33,1
687231,FG,JB-7100,35,1
687245,XP,AF-1150,33,1
687266,XP,JB-7100,33,1
687275,XP,AF-1150,33,1
687298,FG,AF-1150,36,1
687304,XP,JB-7100,33,1
687325,XP,AF-1150,33,1
687336,XP,JB-7100,33,1
687350,FG,JB-7100,48,0
687361,XP,JB-7100,33,1
687398,XP,GZ-2000,33,1
687418,FG,CB-0700,53,1
687423,XP,GZ-2000,33,1
687456,XP,GZ-2000,33,1
687481,FG,CB-0700,32,1
687490,XP,GZ-2000,33,1
687512,XP,CB-0700,33,1
687517,FG,GZ-2000,19,1
687531,FG,CB-0700,24,1
687555,XP,CB-0700,33,1
687569,FG,DB-0200,27,1
687598,XP,RB-4650,33,0
687615,FG,RB-4650,36,1
687632,XP,DB-0200,33,1
687642,FG,RB-4650,45,0
687668,FG,DB-0200,38,1
687693,XP,RB-4650,33,1
687707,FG,DB-0200,50,1
687716,FG,RB-4650,40,1
687741,XP,BW-0350,33,1
687754,FG,BW-0350,53,1
687778,XP,RG-1500,33,1
687790,XP,BW-0350,33,1
687806,XP,BW-0350,33,1
687822,FG,RG-1500,51,1
687845,XP,BW-0350,33,1
687856,XP,RG-1500,33,1
687868,XP,BW-0350,33,1
687886,XP,SG-1100,33,1
687917,FG,JM-7000,42,1
687943,XP,SG-1100,33,1
687962,FG,SG-1100,34,1
687974,XP,JM-7000,33,1
687985,XP,JM-7000,33,1
688011,FG,SG-1100,33,1
688031,FG,SG-1100,46,1
688076,XP,AV-0400,33,1
688097,FG,AV-0400,29,1
688103,FG,NN-0200,56,0
688121,FG,NN-0200,22,1
688150,FG,NN-0200,46,1
688168,XP,NN-0200,33,1
688192,FG,NN-0200,32,1
688223,XP,GG-0100,33,1
688235,XP,JB-7100,33,1
688273,XP,GG-0100,33,1
688288,XP,GG-0100,33,1
688307,XP,GG-0100,33,1
688320,XP,GG-0100,33,1
688336,XP,JB-7100,33,1
688346,XP,JB-7100,33,1
688356,FG,GG-0100,34,0
688366,XP,JB-7100,33,1
688380,XP,JB-7100,33,1
688389,FG,GG-0100,43,1
688407,XP,SG-0800,33,1
688428,XP,SG-0800,33,1
688437,FG,RS-3400,49,1
688441,XP,SG-0800,33,1
688458,FG,SG-0800,43,1
688469,FG,SG-0800,48,0
688483,XP,RS-3400,33,1
688495,FG,SG-0800,38,1
688526,XP,RS-3400,33,0
688536,FG,SG-0800,42,1
688547,FG,SG-0800,32,1
688563,XP,DH-3970,33,1
688590,XP,DH-3970,33,1
688601,XP,DH-3970,33,1
688637,FG,DC-0500,32,1
688640,XP,DH-3970,33,1
688647,XP,DC-0500,33,1
688657,XP,DC-0500,33,1
688673,XP,DH-3970,33,1
688718,XP,CS-0250,33,1
688726,XP,JT-3950,33,1
688738,XP,JT-3950,33,1
688748,XP,CS-0250,33,1
688780,FG,CS-0250,53,1
688787,XP,JT-3950,33,1
688834,FG,CS-0250,32,1
688843,XP,CS-0250,33,1
688880,XP,TC-2450,33,1
688898,XP,SH-0400,33,1
688912,XP,SH-0400,33,1
688922,FG,TC-2450,34,1
688936,FG,SH-0400,49,1
688946,FG,SH-0400,27,1
688978,XP,SH-0400,33,1
688989,FG,TC-2450,37,1
689004,FG,SH-0400,30,1
689040,XP,MC-3000,33,1
689043,XP,MC-3000,33,1
689056,FG,SJ-0300,23,1
689073,FG,SJ-0300,30,1
689101,XP,SJ-0300,33,1
689117,FG,MC-3000,24,1
689127,XP,SJ-0300,33,1
689132,XP,MC-3000,33,1
689161,FG,MC-3000,21,1
689176,FG,MC-3000,33,1
689196,FG,MC-3000,49,0
689215,XP,CB-2275,33,1
689229,XP,BM-1650,33,1
689237,XP,BM-1650,33,1
689257,XP,BM-1650,33,0
689272,FG,CB-2275,24,1
689286,XP,BM-1650,33,1
689297,FG,CB-2275,41,1
689324,XP,CB-2275,33,1
689350,XP,CB-2275,33,1
689378,XP,CB-2275,33,1
689421,XP,JL-0207,33,0
689446,FG,JL-0207,28,1
689460,XP,JL-0207,33,1
689477,XP,JL-0207,33,1
689512,FG,JL-0207,48,0
689520,XP,AF-1150,33,1
689547,XP,JL-0207,33,1
689564,XP,AF-1150,33,1
689635,XP,MN-0800,33,1
689646,XP,MN-0800,33,1
689651,XP,MN-0800,33,1
689670,FG,MN-0800,22,1
689686,XP,PD-0200,33,1
689717,FG,PD-0200,41,0
689733,XP,PD-0200,33,1
689756,XP,CC-1150,33,1
689771,FG,CS-4250,36,1
689785,FG,CC-1150,28,1
689800,XP,CS-4250,33,1
689816,XP,CC-1150,33,1
689849,XP,CC-1150,33,0
689876,XP,CC-1150,33,1
689881,XP,CC-1150,33,1
689885,XP,CS-4250,33,1
689910,FG,CC-1150,38,1
689937,XP,MP-2100,33,1
689952,FG,KF-0250,45,1
689958,XP,MP-2100,33,1
689979,XP,MP-2100,33,1
690003,XP,MP-2100,33,1
690019,XP,KF-0250,33,1
690034,FG,KF-0250,22,1
690042,XP,KF-0250,33,1
690053,XP,MP-2100,33,1
690072,XP,KF-0250,33,1
690079,FG,MP-2100,38,0
690096,XP,JL-0207,33,1
690108,XP,SJ-0300,33,1
690128,XP,JL-0207,33,1
690141,FG,SJ-0300,50,1
690159,FG,JL-0207,47,1
690222,FG,JL-0207,48,0
690244,FG,JL-0207,45,1
690270,FG,SJ-0300,31,1
690285,XP,CS-4250,33,1
690304,XP,DH-3970,33,0
690317,XP,DH-3970,33,1
690348,FG,CS-4250,34,1
690362,FG,DH-3970,28,1
690398,XP,DH-3970,33,1
690407,XP,CS-4250,33,1
690416,XP,DH-3970,33,1
690455,XP,CS-4250,33,1
690500,FG,RB-4650,30,1
690524,FG,SG-0800,35,1
690539,XP,RB-4650,33,1
690556,XP,RB-4650,33,1
690565,FG,SG-0800,44,1
690570,XP,SG-0800,33,1
690581,FG,RB-4650,49,1
690615,XP,SG-0800,33,1
690639,XP,NN-0200,33,1
690660,FG,NN-0200,22,1
690700,XP,NN-0200,33,1
690729,XP,NN-0200,33,1
690742,XP,NN-0200,33,1
690757,FG,NN-0200,36,1
690817,XP,CS-0250,33,1
690831,FG,CS-0250,40,1
690849,FG,TC-2450,45,1
690876,XP,CS-0250,33,1
690881,FG,TC-2450,51,0
690892,XP,TC-2450,33,1
690922,FG,TC-2450,36,1
690975,XP,AV-0400,33,0
691013,XP,AV-0400,33,1
691052,FG,AF-1150,33,1
691076,FG,AV-0400,38,1
691086,FG,AF-1150,20,1
691133,XP,JT-3950,33,1
691144,FG,CB-2275,34,1
691156,FG,JT-3950,37,1
691181,FG,JT-3950,50,1
691209,XP,CB-2275,33,1
691247,XP,JT-3950,33,1
691259,XP,CB-2275,33,1
691289,XP,KF-0250,33,1
691313,XP,KF-0250,33,1
691325,XP,KF-0250,33,1
691344,FG,KF-0250,37,1
691362,FG,KF-0250,52,0
691377,XP,JM-7000,33,1
691386,XP,KF-0250,33,1
691405,XP,KF-0250,33,1
691424,FG,KF-0250,28,0
691456,XP,PD-0200,33,1
691467,FG,MP-2100,36,1
691483,XP,MP-2100,33,1
691492,XP,PD-0200,33,1
691502,XP,MP-2100,33,1
691511,FG,PD-0200,45,0
691526,FG,PD-0200,40,1
691534,FG,MP-2100,38,1
691548,FG,MP-2100,37,1
691599,FG,MP-2100,34,1
691622,FG,DB-0200,46,1
691638,FG,DB-0200,50,0
691644,XP,DC-0500,33,0
691667,FG,DB-0200,22,1
691703,FG,DC-0500,32,1
691750,XP,DC-0500,33,1
691776,XP,CB-0700,33,1
691803,XP,RG-1500,33,1
691821,FG,RG-1500,26,1
691834,FG,RG-1500,27,1
691844,XP,CB-0700,33,1
691869,XP,RG-1500,33,1
691885,FG,RG-1500,50,1
691894,FG,CB-0700,52,0
691905,FG,RG-1500,39,1
691913,XP,CB-0700,33,1
691927,XP,GG-0100,33,1
691945,XP,SG-1100,33,1
691992,FG,SG-1100,43,0
692000,FG,GG-0100,33,1
692007,XP,SG-1100,33,1
692027,FG,GG-0100,47,1
692038,FG,SG-1100,37,1
692049,FG,SG-1100,54,1
692071,FG,GZ-2000,42,1
692076,XP,GZ-2000,33,1
692109,XP,GZ-2000,33,0
692127,FG,SH-0400,26,1
692146,XP,SH-0400,33,1
692176,XP,GZ-2000,33,1
692210,XP,SH-0400,33,1
692250,XP,CC-1150,33,1
692268,FG,CC-1150,19,1
692291,XP,CC-1150,33,1
692298,XP,CC-1150,33,1
692309,XP,CC-1150,33,1
692332,XP,CC-1150,33,1
692411,FG,BW-0350,32,1
692423,XP,BW-0350,33,1
692433,FG,JB-7100,27,1
692445,XP,BW-0350,33,0
692461,FG,BW-0350,52,1
692477,FG,BW-0350,22,1
692482,XP,BW-0350,33,1
692493,FG,BW-0350,53,1
692497,XP,JB-7100,33,1
692505,XP,BW-0350,33,1
692515,FG,BW-0350,27,1
692531,XP,BW-0350,33,1
692539,XP,JB-7100,33,1
692560,XP,MN-0800,33,1
692584,XP,MN-0800,33,1
692602,FG,MN-0800,45,0
692609,FG,BM-1650,23,1
692624,XP,BM-1650,33,1
692660,XP,BM-1650,33,1
692673,FG,MN-0800,52,1
692695,FG,BM-1650,45,0
692710,FG,BM-1650,37,1
692742,XP,DC-0500,33,1
692761,XP,DC-0500,33,0
692767,FG,RB-4650,40,0
692775,XP,RB-4650,33,1
692793,FG,DC-0500,20,1
692803,FG,RB-4650,39,1
692819,FG,DC-0500,37,1
692832,XP,RB-4650,33,1
692860,FG,DC-0500,42,1
692897,FG,AF-1150,38,1
692918,FG,AF-1150,46,0
692931,FG,SG-0800,34,1
692946,FG,SG-0800,46,0
692955,XP,AF-1150,33,1
692964,XP,SG-0800,33,1
693024,XP,AF-1150,33,1
693040,FG,AF-1150,19,1
693066,FG,SG-1100,51,1
693078,XP,KF-0250,33,1
693088,XP,SG-1100,33,1
693099,XP,KF-0250,33,1
693108,FG,SG-1100,45,0
693126,XP,SG-1100,33,1
693153,FG,KF-0250,41,1
693202,FG,KF-0250,30,1
693248,FG,JT-3950,28,1
693269,FG,JT-3950,50,1
693280,XP,MN-0800,33,1
693291,FG,JT-3950,49,1
693301,XP,MN-0800,33,1
693317,XP,MN-0800,33,1
693359,FG,MN-0800,52,1
693370,XP,JT-3950,33,1
693399,XP,CB-2275,33,1
693414,FG,TC-2450,29,1
693425,FG,CB-2275,48,0
693449,FG,TC-2450,39,1
693457,XP,CB-2275,33,1
693467,FG,TC-2450,33,1
693485,FG,CB-2275,39,1
693504,FG,TC-2450,29,1
693525,FG,CB-2275,21,1
693576,FG,NN-0200,29,1
693593,XP,NN-0200,33,1
693602,FG,JM-7000,43,1
693616,XP,NN-0200,33,1
693641,FG,NN-0200,51,1
693675,FG,JM-7000,34,1
693687,FG,NN-0200,50,0
693703,FG,NN-0200,51,1
693706,XP,NN-0200,33,1
693733,FG,AV-0400,49,1
693751,XP,RS-3400,33,1
693757,XP,AV-0400,33,1
693770,XP,RS-3400,33,1
693779,FG,AV-0400,52,1
693804,XP,AV-0400,33,1
693811,XP,AV-0400,33,1
693823,FG,RS-3400,49,1
693850,XP,RS-3400,33,1
693872,FG,AV-0400,35,1
693900,XP,DH-3970,33,1
693911,XP,DH-3970,33,1
693923,XP,DH-3970,33,1
693938,FG,DH-3970,27,1
693949,XP,DB-0200,33,1
693964,XP,DB-0200,33,1
693991,FG,DH-3970,33,1
694001,XP,DH-3970,33,1
694038,XP,DB-0200,33,1
694055,XP,CS-4250,33,1
694081,FG,JB-7100,22,1
694089,XP,CS-4250,33,1
694100,FG,JB-7100,30,1
694109,XP,JB-7100,33,1
694127,XP,CS-4250,33,1
694143,XP,JB-7100,33,1
694161,XP,JB-7100,33,1
694176,XP,CS-4250,33,1
694198,XP,CS-4250,33,1
694211,FG,JB-7100,48,1
694241,XP,MP-2100,33,1
694276,FG,MP-2100,54,0
694297,FG,MP-2100,59,1
694308,FG,RG-1500,49,1
694318,XP,RG-1500,33,1
694328,XP,MP-2100,33,1
694336,XP,RG-1500,33,1
694346,XP,MP-2100,33,1
694355,FG,RG-1500,34,1
694382,XP,CS-0250,33,1
694404,XP,CS-0250,33,1
694411,FG,SJ-0300,29,1
694435,XP,SJ-0300,33,1
694472,XP,CS-0250,33,1
694516,XP,SJ-0300,33,1
694532,XP,BM-1650,33,1
694543,FG,JL-0207,50,1
694593,FG,JL-0207,42,1
694629,XP,JL-0207,33,1
694640,XP,BM-1650,33,1
694658,FG,BM-1650,48,1
694662,XP,JL-0207,33,1
694671,FG,BM-1650,35,1
694686,XP,BM-1650,33,1
694722,XP,SH-0400,33,1
694729,FG,SH-0400,52,1
694743,XP,CC-1150,33,0
694756,XP,SH-0400,33,1
694767,XP,SH-0400,33,1
694776,XP,SH-0400,33,0
694790,FG,SH-0400,40,0
694795,FG,CC-1150,51,0
694806,FG,SH-0400,33,1
694818,FG,SH-0400,52,1
694880,FG,GZ-2000,33,1
694899,XP,PD-0200,33,1
694915,FG,PD-0200,26,1
694928,FG,GZ-2000,32,1
694935,XP,GZ-2000,33,1
694947,FG,GZ-2000,44,1
694961,FG,PD-0200,28,1
694978,FG,GZ-2000,52,0
695008,FG,PD-0200,38,1
695050,FG,GZ-2000,48,0
695055,FG,PD-0200,23,1
695086,FG,CB-0700,39,1
695098,XP,GG-0100,33,1
695109,FG,GG-0100,49,1
695121,XP,GG-0100,33,1
695131,XP,GG-0100,33,1
695162,XP,GG-0100,33,1
695173,XP,CB-0700,33,1
695200,XP,GG-0100,33,1
695231,FG,BW-0350,39,1
695248,FG,MC-3000,28,1
695279,FG,BW-0350,32,1
695308,XP,BW-0350,33,1
695323,XP,BW-0350,33,1
695339,XP,MC-3000,33,1
695355,FG,MC-3000,43,1
695378,XP,CS-0250,33,1
695416,FG,CS-0250,49,1
695429,FG,CS-0250,49,1
695477,XP,CS-0250,33,1
695491,XP,CS-0250,33,1
695516,FG,CS-0250,33,1
695591,FG,CB-2275,39,1
695606,FG,CB-2275,30,1
695620,FG,CB-2275,34,1
695655,XP,MN-0800,33,1
695675,FG,MN-0800,36,1
695701,FG,CB-2275,35,1
695731,FG,BW-0350,22,1
695783,FG,BW-0350,43,1
695797,FG,BW-0350,47,1
695807,XP,SH-0400,33,1
695817,FG,SH-0400,46,1
695843,FG,BW-0350,27,0
695870,FG,DH-3970,25,1
695891,XP,DH-3970,33,0
695903,XP,MC-3000,33,1
695919,FG,MC-3000,43,1
695934,XP,MC-3000,33,1
695947,XP,DH-3970,33,1
695960,XP,MC-3000,33,1
696002,FG,MC-3000,29,1
696033,XP,SG-0800,33,1
696051,FG,CS-0250,34,1
696089,XP,SG-0800,33,1
696103,FG,CS-0250,32,1
696122,XP,SG-0800,33,1
696137,XP,CS-0250,33,1
696146,FG,SG-0800,40,1
696157,FG,SG-0800,32,1
696189,XP,CS-0250,33,1
696217,XP,CC-1150,33,1
696246,FG,MC-3000,28,1
696270,FG,MC-3000,34,1
696288,XP,MC-3000,33,1
696301,FG,CC-1150,28,1
696337,XP,CC-1150,33,1
696346,FG,CC-1150,36,1
696355,XP,MC-3000,33,1
696365,XP,GG-0100,33,1
696369,XP,GG-0100,33,1
696393,XP,GG-0100,33,1
696399,FG,GG-0100,48,1
696414,XP,GG-0100,33,1
696437,FG,SH-0400,55,0
696443,XP,SH-0400,33,1
696459,XP,SH-0400,33,1
696497,XP,SH-0400,33,1
696517,FG,SH-0400,36,1
696531,FG,BM-1650,28,1
696552,FG,BM-1650,41,1
696559,XP,CB-2275,33,1
696575,FG,CB-2275,43,1
696604,FG,BM-1650,51,1
696620,FG,CB-2275,28,1
696637,FG,BM-1650,41,1
696683,FG,BM-1650,45,1
696689,FG,CB-2275,47,1
696711,XP,BM-1650,33,1
696729,XP,SG-0800,33,0
696743,XP,BM-1650,33,1
696759,FG,SG-0800,46,1
696783,FG,BM-1650,52,1
696798,FG,SG-0800,38,1
696833,FG,BM-1650,31,1
696888,FG,GG-0100,45,1
696904,XP,GG-0100,33,1
696916,XP,GG-0100,33,1
696940,XP,CC-1150,33,1
696952,XP,GG-0100,33,1
696972,FG,GG-0100,21,1
696986,XP,GG-0100,33,1
697024,XP,GG-0100,33,1
697049,FG,BM-1650,34,1
697062,XP,BM-1650,33,1
697086,XP,GG-0100,33,1
697101,FG,BM-1650,33,1
697138,FG,GG-0100,44,0
697146,FG,BM-1650,30,1
697176,FG,GG-0100,39,1
697228,XP,GG-0100,33,1
697250,XP,BM-1650,33,1
697271,XP,GG-0100,33,1
697284,FG,GG-0100,44,1
697321,XP,BM-1650,33,1
697335,XP,BM-1650,33,1
697346,FG,GG-0100,36,1
697366,FG,GG-0100,50,0
697401,FG,JT-3950,50,1
697417,XP,JT-3950,33,1
697432,XP,DC-0500,33,1
697454,FG,DC-0500,49,0
697498,FG,JT-3950,37,1
697531,XP,CB-0700,33,1
697557,FG,NN-0200,28,1
697576,XP,NN-0200,33,1
697591,XP,CB-0700,33,1
697602,FG,NN-0200,28,1
697638,XP,NN-0200,33,1
697653,FG,NN-0200,38,1
697692,XP,NF-0300,33,1
697705,FG,NF-0300,22,0
697711,FG,MN-0800,33,1
697724,XP,MN-0800,33,1
697732,XP,NF-0300,33,0
697746,FG,NF-0300,45,1
697760,FG,MN-0800,21,1
697788,XP,MN-0800,33,1
697801,FG,NF-0300,20,1
697808,FG,MN-0800,52,0
697818,FG,NF-0300,23,1
697828,FG,MN-0800,47,1
697845,XP,CS-4250,33,1
697868,FG,CS-4250,46,0
697877,FG,CS-4250,22,1
697888,XP,PM-1300,33,1
697911,FG,CS-4250,38,1
697922,FG,PM-1300,35,1
697943,XP,CS-4250,33,1
697992,XP,CS-4250,33,1
698010,XP,MC-3000,33,1
698028,XP,JM-7000,33,1
698055,FG,JM-7000,26,1
698066,XP,MC-3000,33,1
698075,XP,JM-7000,33,1
698083,XP,MC-3000,33,1
698100,FG,MC-3000,25,1
698111,FG,JM-7000,39,1
698131,FG,MC-3000,20,1
698147,FG,JM-7000,50,1
698189,FG,RS-3400,28,1
698206,FG,BW-0350,37,0
698235,XP,RS-3400,33,1
698244,FG,BW-0350,56,0
698249,FG,BW-0350,50,1
698265,FG,BW-0350,33,1
698275,XP,BW-0350,33,0
698291,FG,BW-0350,45,1
698294,XP,BW-0350,33,1
698313,FG,BW-0350,30,1
698336,FG,SJ-0300,47,1
698350,FG,WL-0300,42,1
698360,XP,SJ-0300,33,1
698372,XP,WL-0300,33,1
698390,XP,WL-0300,33,1
698433,XP,WL-0300,33,1
698447,FG,SJ-0300,31,1
698458,FG,WL-0300,50,0
698473,FG,WL-0300,20,1
698483,XP,WL-0300,33,1
698505,FG,WL-0300,61,0
698513,FG,CS-0250,47,1
698522,XP,JL-0207,33,1
698546,XP,JL-0207,33,1
698560,XP,JL-0207,33,1
698605,FG,JL-0207,29,1
698614,XP,CS-0250,33,1
698625,FG,JL-0207,28,1
698632,FG,JL-0207,54,0
698641,XP,CS-0250,33,1
698659,FG,CS-0250,33,1
698669,XP,CS-0250,33,1
698700,FG,RA-0375,43,1
698706,FG,MB-4600,34,1
698726,XP,MB-4600,33,1
698738,XP,RA-0375,33,1
698758,FG,MB-4600,34,1
698770,XP,RA-0375,33,1
698778,XP,RA-0375,33,1
698796,XP,RA-0375,33,1
698834,FG,MB-4600,29,1
698875,FG,SH-0400,39,1
698900,FG,AF-1150,41,1
698935,FG,SH-0400,38,1
698979,FG,AF-1150,27,0
698994,XP,AF-1150,33,1
699010,XP,SH-0400,33,0
699034,XP,MP-2100,33,1
699063,XP,MP-2100,33,1
699072,FG,AV-0400,50,1
699082,XP,MP-2100,33,1
699093,XP,AV-0400,33,1
699130,XP,MP-2100,33,1
699141,FG,AV-0400,40,1
699156,XP,AV-0400,33,1
699167,XP,MP-2100,33,0
699177,XP,AV-0400,33,1
699183,FG,MP-2100,43,1
699200,FG,DB-0200,23,1
699224,FG,DB-0200,56,1
699230,XP,RB-4650,33,1
699243,FG,DB-0200,25,1
699258,XP,RB-4650,33,0
699270,XP,DB-0200,33,1
699299,FG,DB-0200,54,1
699321,XP,RB-4650,33,1
699365,XP,SG-0800,33,1
699384,FG,SG-0800,47,1
699412,XP,CC-1150,33,1
699439,XP,SG-0800,33,1
699455,XP,CC-1150,33,1
699470,FG,SG-0800,53,1
699480,XP,CC-1150,33,1
699495,FG,SG-0800,32,1
699508,FG,CC-1150,47,0
699531,FG,DH-3970,31,1
699543,FG,DH-3970,40,1
699556,XP,CB-2275,33,1
699579,XP,CB-2275,33,1
699590,FG,CB-2275,46,1
699602,XP,CB-2275,33,1
699614,FG,DH-3970,34,1
699627,XP,DH-3970,33,1
699642,XP,CB-2275,33,1
699656,XP,CB-2275,33,1
699697,XP,PD-0200,33,1
699725,XP,PD-0200,33,1
699801,XP,PD-0200,33,1
699819,XP,PD-0200,33,1
699853,FG,NF-0300,28,1
699858,XP,DC-0500,33,1
699869,FG,NF-0300,29,1
699881,XP,NF-0300,33,1
699900,XP,NF-0300,33,1
699914,FG,DC-0500,39,1
699921,XP,DC-0500,33,1
699929,XP,DC-0500,33,1
699953,XP,NF-0300,33,1
699967,FG,NF-0300,36,1
699980,XP,NF-0300,33,1
699992,XP,DC-0500,33,1
700010,XP,PM-1300,33,1
700020,XP,PM-1300,33,1
700028,XP,PM-1300,33,0
700074,XP,JT-3950,33,1
700084,FG,JT-3950,52,1
700092,XP,JT-3950,33,1
700127,FG,PM-1300,52,0
700133,FG,JT-3950,49,1
700152,FG,JT-3950,41,1
700196,XP,CB-2275,33,1
700205,FG,MN-0800,25,1
700239,FG,CB-2275,49,1
700259,FG,MN-0800,33,1
700283,XP,CB-2275,33,1
700298,FG,MN-0800,21,1
700325,XP,CB-2275,33,1
700335,XP,MN-0800,33,1
700365,FG,DB-0200,22,1
700385,XP,DB-0200,33,1
700397,XP,DH-3970,33,1
700419,FG,DB-0200,31,1
700433,FG,DH-3970,36,1
700445,XP,DH-3970,33,1
700457,XP,DB-0200,33,1
700465,FG,DH-3970,29,1
700474,FG,DH-3970,22,1
700498,XP,DB-0200,33,1
700535,XP,NN-0200,33,1
700558,FG,CS-0250,53,1
700585,FG,NN-0200,32,1
700595,FG,NN-0200,24,1
700605,FG,NN-0200,57,0
700638,FG,CS-0250,43,1
700650,FG,NN-0200,31,1
700659,FG,CS-0250,35,1
700672,FG,NN-0200,43,1
700686,FG,CS-0250,30,1
700699,XP,SG-0800,33,1
700713,XP,SG-0800,33,1
700732,XP,SG-0800,33,1
700764,FG,SG-0800,34,1
700783,FG,AF-1150,27,1
700798,XP,SG-0800,33,1
700807,XP,AF-1150,33,1
700822,XP,AF-1150,33,1
700841,XP,AF-1150,33,1
700855,FG,SG-0800,39,0
700932,FG,WL-0300,38,0
700933,XP,JB-7100,33,1
700946,FG,WL-0300,39,1
700957,FG,JB-7100,53,0
700977,FG,JB-7100,48,1
700988,XP,WL-0300,33,1
701000,FG,JB-7100,19,1
701021,FG,WL-0300,45,1
701034,FG,JB-7100,23,1
701044,FG,PD-0200,29,1
701063,XP,GG-0100,33,1
701085,XP,PD-0200,33,1
701088,XP,GG-0100,33,1
701126,FG,GG-0100,39,1
701143,XP,GG-0100,33,1
701155,XP,GG-0100,33,1
701175,FG,PD-0200,39,1
701178,XP,PD-0200,33,1
701188,FG,GG-0100,31,1
701192,XP,PD-0200,33,1
701202,FG,GG-0100,49,1
701210,XP,GG-0100,33,0
701220,FG,GG-0100,41,1
701238,FG,RS-3400,51,0
701255,XP,MP-2100,33,1
701271,FG,RS-3400,46,1
701305,FG,MP-2100,42,1
701344,FG,MP-2100,27,1
701352,XP,RS-3400,33,1
701406,FG,GZ-2000,39,1
701434,FG,SH-0400,23,1
701470,FG,GZ-2000,28,1
701511,FG,GZ-2000,47,1
701594,XP,CC-1150,33,1
701603,FG,CC-1150,22,1
701631,XP,CC-1150,33,1
701642,XP,CC-1150,33,1
701660,XP,RA-0375,33,1
701666,FG,CC-1150,40,1
701675,XP,CC-1150,33,0
701684,FG,RA-0375,45,0
701693,XP,CC-1150,33,1
701775,FG,MB-4600,21,1
701785,XP,SJ-0300,33,1
701797,XP,MB-4600,33,1
701809,FG,MB-4600,20,1
701818,FG,SJ-0300,58,0
701830,XP,SJ-0300,33,1
701865,XP,SJ-0300,33,1
701873,XP,MB-4600,33,1
701888,XP,MB-4600,33,1
701898,XP,SJ-0300,33,1
701915,FG,BM-1650,54,0
701922,FG,AV-0400,48,1
701930,FG,BM-1650,23,1
701955,XP,BM-1650,33,1
701977,FG,AV-0400,52,1
701990,FG,BM-1650,43,1
702011,XP,AV-0400,33,1
702026,FG,BM-1650,33,1
702035,XP,BM-1650,33,1
702061,XP,AV-0400,33,1
702072,FG,BM-1650,35,1
702094,XP,JL-0207,33,1
702117,XP,JL-0207,33,1
702124,FG,JM-7000,54,0
702131,XP,JL-0207,33,1
702171,XP,JL-0207,33,1
702197,XP,JL-0207,33,1
702211,XP,JM-7000,33,1
702224,FG,JL-0207,25,1
702247,XP,JM-7000,33,1
702275,XP,MC-3000,33,1
702302,XP,BW-0350,33,1
702327,FG,BW-0350,46,1
702361,XP,BW-0350,33,1
702374,XP,MC-3000,33,1
702428,FG,CS-4250,25,1
702438,FG,CB-0700,31,0
702451,XP,CB-0700,33,1
702472,FG,CS-4250,29,1
702486,FG,CS-4250,53,1
702519,XP,CS-4250,33,1
702523,XP,CS-4250,33,0
702537,XP,CS-4250,33,1
702554,XP,CB-0700,33,1
702596,FG,SG-0800,24,1
702600,XP,SG-0800,33,1
702656,FG,SG-0800,25,1
702666,XP,SG-0800,33,1
702696,XP,SG-0800,33,1
702753,FG,DC-0500,19,1
702765,XP,DC-0500,33,1
702787,XP,DC-0500,33,1
702809,XP,CC-1150,33,1
702830,XP,DC-0500,33,0
702847,XP,DC-0500,33,1
702868,FG,CC-1150,60,1
702885,FG,DC-0500,45,1
702945,XP,JT-3950,33,1
702960,FG,JT-3950,43,1
702982,XP,JM-7000,33,1
702993,FG,JT-3950,42,1
703003,FG,JT-3950,37,1
703016,XP,JM-7000,33,1
703047,FG,JM-7000,49,1
703062,FG,JM-7000,52,0
703070,FG,JT-3950,54,1
703089,XP,AF-1150,33,1
703097,FG,CP-0575,41,0
703115,FG,CP-0575,46,1
703131,XP,CP-0575,33,1
703143,FG,AF-1150,37,1
703154,FG,CP-0575,48,1
703177,FG,CP-0575,42,0
703183,XP,AF-1150,33,1
703196,XP,AF-1150,33,1
703233,FG,CP-0575,38,1
703249,FG,CP-0575,46,0
703277,XP,MN-0800,33,1
703296,FG,BM-1650,20,1
703312,XP,BM-1650,33,1
703334,XP,MN-0800,33,1
703348,XP,BM-1650,33,0
703383,FG,MN-0800,34,1
703410,XP,BM-1650,33,1
703440,XP,MC-3000,33,1
703456,FG,MP-2100,42,1
703462,XP,MC-3000,33,1
703471,XP,MC-3000,33,1
703481,FG,MC-3000,36,1
703494,FG,MP-2100,43,0
703504,XP,MC-3000,33,1
703508,XP,MP-2100,33,1
703525,XP,MP-2100,33,1
703536,FG,MC-3000,46,1
703549,FG,MP-2100,50,1
703573,XP,MP-2100,33,1
703591,FG,GG-0100,48,1
703605,XP,GG-0100,33,1
703642,FG,GG-0100,54,0
703651,XP,BW-0350,33,0
703702,FG,BW-0350,28,1
703719,FG,BW-0350,31,1
703755,FG,RS-3400,34,1
703762,XP,SJ-0300,33,1
703802,FG,SJ-0300,52,1
703821,XP,SJ-0300,33,1
